,Entity,CountryCode,Year,"Birth rate, crude (per 1,000 people)",CO2 emissions (metric tons per capita),"Death rate, crude (per 1,000 people)",Exports of goods and services (current US$),GDP per capita (current US$),GNI (current US$),"Life expectancy at birth, total (years)",Merchandise exports (current US$),Merchandise imports (current US$),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)",Rural population (% of total population),Urban population,Urban population (% of total),Renewables (% equivalent primary energy),Continent
32,Algeria,DZA,1992,29.351,3.0144470822015204,6.037,12154240350.7968,1766.0659189259195,45843296368.3825,67.2096829268293,11130000000.0,8550000000.0,0.0173632605101748,38.1,46.343,14584467.0,53.657,0.18375747,Africa
33,Algeria,DZA,1993,27.87,2.96173908155182,5.915,10880274367.1022,1797.54180358553,48196457327.0508,67.4754878048781,10230000000.0,8785000000.0,0.016979454185661,37.5,45.561,15126408.0,54.439,0.35028014,Africa
34,Algeria,DZA,1994,26.371,3.04988425540287,5.79,9585149853.10477,1499.9840915927,40807743155.823,67.7755365853659,8880000000.0,9370000000.0,0.0046882473741902,36.9,44.781,15661221.0,55.219,0.16257899,Africa
35,Algeria,DZA,1995,24.895,3.29866722252398,5.66,10939999981.1174,1444.90793611613,39574053091.4966,68.1210731707317,10258000000.0,10100000000.0,0.0160017940020255,36.3,44.003,16185541.0,55.997,0.1822476,Africa
36,Algeria,DZA,1996,23.488,3.30246252197967,5.526,13969999892.2355,1596.00685900157,44381497751.5571,68.5092195121951,13220000000.0,9090000000.0,0.0392022732761655,35.7,43.226,16698277.0,56.774,0.1288034,Africa
37,Algeria,DZA,1997,22.202,2.95087834912248,5.4,14890000201.0155,1611.96194751006,45957863011.4197,68.9212195121951,13894000000.0,8688000000.0,0.0573397027417539,35.1,42.456,17198588.0,57.544,0.0744559,Africa
38,Algeria,DZA,1998,21.087,3.52969939558715,5.287,10880000226.4254,1588.42133828195,46187747554.4357,69.3409512195122,10209000000.0,9400000000.0,0.0584028096942824,34.7,41.687,17690345.0,58.313,0.20617962,Africa
39,Algeria,DZA,1999,20.19,2.9941187427866103,5.192,13040000349.9865,1580.9575693500303,46350610157.1184,69.7629268292683,12525000000.0,9162000000.0,0.2302062952149539,34.4,40.882,18188570.0,59.118,0.19274342,Africa
40,Algeria,DZA,2000,19.57,2.8197780068008704,5.115,22560000830.4544,1757.01197444151,52080060486.3141,70.18390243902441,22031000000.0,9171000000.0,0.27112702998088,33.9,40.081,18684936.0,59.919,0.053235482,Africa
41,Algeria,DZA,2001,19.275,2.66832779788239,5.059,20085454898.6596,1732.95851735445,53149297416.3051,70.601756097561,19133000000.0,9940000000.0,0.311040075087562,33.3,39.288,19179115.0,60.712,0.065218486,Africa
42,Algeria,DZA,2002,19.293,2.84002791213498,5.022,20152476092.4676,1774.29202079911,54568214904.2444,71.0148536585366,18799000000.0,11969300000.0,1.38226235815044,32.4,38.499,19674408.0,61.501,0.05167677,Africa
43,Algeria,DZA,2003,19.586,2.85641005188288,5.001,25957119968.9902,2094.89330213298,65409180179.5982,71.421,23163000000.0,12380400000.0,4.3841699905119,31.3,37.716,20176831.0,62.284,0.228104,Africa
44,Algeria,DZA,2004,20.113,2.72701713810354,4.994,34175414544.7986,2600.00651972559,81810770532.9763,71.8162682926829,31304000000.0,18168600000.0,14.5912066595052,30.1,36.939,20694870.0,63.061,0.2067869,Africa
45,Algeria,DZA,2005,20.823,3.2201545592601097,4.999,48714922833.1671,3102.0373842267304,98611104818.3383,72.1965609756098,46002400000.0,20357000000.0,40.226713052948,28.8,36.17,21234892.0,63.83,0.43411878,Africa
46,Algeria,DZA,2006,21.659,2.99026715435638,5.014,57121832267.4427,3467.5447400859603,112604894103.785,72.55770731707321,54613000000.0,21456000000.0,60.8509107689772,27.6,35.407,21799703.0,64.593,0.16327195,Africa
47,Algeria,DZA,2007,22.541,3.18997803716546,5.036,63531235748.7978,3939.55993939808,133194627405.026,72.8983658536585,60163160000.0,27631000000.0,78.532886659426,26.4,34.652,22389513.0,65.348,0.15990457,Africa
48,Algeria,DZA,2008,23.382,3.20518284146426,5.061,82034752286.9866,4912.25194081995,169706186476.895,73.2193170731707,79298000000.0,39479000000.0,75.6646234971852,25.3,33.903,23009066.0,66.097,0.1877543,Africa
49,Algeria,DZA,2009,24.11,3.4284716394284,5.086,48533809881.7026,3875.82209542426,135997052888.335,73.52102439024391,45174050000.0,39294000000.0,89.95836606583981,24.3,33.178,23656184.0,66.822,0.21278548,Africa
50,Algeria,DZA,2010,24.643,3.30991183050336,5.108,61975405318.205,4473.48644568115,160996386416.799,73.80404878048779,57052586000.0,40473000000.0,88.4448754843803,23.5,32.474,24333777.0,67.526,0.11513238,Africa
51,Algeria,DZA,2011,24.921,3.3160378920663,5.123,77581299982.5879,5447.4039755656895,198125313451.58,74.07,73489000000.0,47247000000.0,94.31443963532308,22.8,31.791,25044389.0,68.209,0.2352599,Africa
52,Algeria,DZA,2012,24.946,,5.13,77123007377.2183,5583.61615950131,206732627424.68,74.32409756097559,71866000000.0,50378000000.0,97.520894669298,22.4,31.13,25784533.0,68.87,0.22453195,Africa
53,Algeria,DZA,2013,24.738,,5.131,69659422389.7672,5491.6144135648,205787993710.34305,74.5689512195122,64974000000.0,55028000000.0,100.787720546374,22.1,30.49,26543182.0,69.51,0.064763196,Africa
54,Algeria,DZA,2014,,,,65185667233.3983,5484.0668056148,208830646942.752,,62956000000.0,58330000000.0,93.31075021838171,22.0,29.871,27304259.0,70.129,0.117502466,Africa
55,Algeria,DZA,2015,,,,,,,,,,,21.9,,,,0.096813366,Africa
1573,Morocco,MAR,1965,47.917,0.299054365724326,16.449,535520205.513289,206.185315134098,2919276751.30916,50.5648780487805,430195000.0,452723000.0,0.0,133.0,68.138,4539833.0,31.862,20.227098,Africa
1574,Morocco,MAR,1966,46.945,0.374048587142286,16.027,545400652.109475,196.02386699045505,2835490781.54333,50.9780487804878,428417000.0,477819000.0,,130.4,67.623,4732571.0,32.377,13.343615,Africa
1575,Morocco,MAR,1967,45.927,0.361585776797436,15.614,545400652.109475,202.521847089775,3010374468.926,51.3813902439024,424070000.0,517736000.0,,127.9,67.104,4927461.0,32.896,11.197634,Africa
1576,Morocco,MAR,1968,44.902,0.367054548390162,15.214,604683331.686592,212.365464689673,3224385179.33011,51.7752195121951,450352000.0,551923000.0,,125.4,66.581,5124861.0,33.419,11.839538,Africa
1577,Morocco,MAR,1969,43.905,0.371421754569545,14.831,671079932.812963,231.667208444695,3608536705.8591,52.1601463414634,485131000.0,562001000.0,,123.0,66.054,5325447.0,33.946,13.958055,Africa
1578,Morocco,MAR,1970,42.969,0.4547284845008599,14.468,697776899.515858,245.483483580923,3944835945.06472,52.5372926829268,488293000.0,684321000.0,0.0,120.8,65.523,5529973.0,34.477,13.115361,Africa
1579,Morocco,MAR,1971,42.119,0.500494479879101,14.13,738594059.405941,264.578432473648,4328390158.41584,52.9036829268293,502018000.0,700535000.0,,118.8,64.988,5738449.0,35.012,13.923879,Africa
1580,Morocco,MAR,1972,41.356,0.480813176408745,13.812,942466527.560424,301.77921577849,5037326530.168671,53.26673170731711,643057000.0,779129000.0,,116.8,64.325,5972182.0,35.675,13.526379,Africa
1581,Morocco,MAR,1973,40.679,0.5638732706545121,13.508,1300664734.95824,363.606263166044,6186623706.44525,53.6363170731707,910118000.0,1143900000.0,,114.7,63.651,6214590.0,36.349,9.0946245,Africa
1582,Morocco,MAR,1974,40.088,0.63759834051332,13.21,2115085358.59765,437.674004535043,7631661700.76434,54.0243658536585,1707740000.0,1903580000.0,,112.4,62.971,6467710.0,37.029,9.542439,Africa
1583,Morocco,MAR,1975,39.589,0.6223046883007379,12.911,2019148673.65824,501.1176610818509,8929566563.84948,54.4487073170732,1543140000.0,2567580000.0,0.0,109.9,62.286,6733689.0,37.714,7.1343913,Africa
1584,Morocco,MAR,1976,39.182,0.6323048722164479,12.597,1717036634.76116,522.363950098123,9497330753.73928,54.9306829268293,1261120000.0,2617840000.0,0.0,107.1,61.595,7013662.0,38.405,6.4660883,Africa
1585,Morocco,MAR,1977,38.843,0.6796851715644179,12.263,1866986432.17196,588.074521839796,10936369906.513,55.478170731707294,1302100000.0,3199090000.0,0.0,104.0,60.901,7307127.0,39.099,7.88484,Africa
1586,Morocco,MAR,1978,38.537,0.683437320438925,11.904,2166990664.07469,687.529209025062,13034088343.2933,56.0941951219512,1507800000.0,2969910000.0,0.0,100.7,60.202,7614735.0,39.798,7.7057576,Africa
1587,Morocco,MAR,1979,38.231,0.81442761279202,11.519,2706675899.56657,806.4213124379049,15622086199.3793,56.775341463414605,1958830000.0,3678300000.0,0.0,97.4,59.498,7936404.0,40.502,7.7190423,Africa
1588,Morocco,MAR,1980,37.871,0.79435003219924,11.11,4186099679.92684,1042.35738487066,20442259818.1172,57.5128048780488,2493000000.0,4164000000.0,0.0,94.0,58.79,8271631.0,41.21,7.3711247,Africa
1589,Morocco,MAR,1981,37.403,0.7710480059213131,10.681,4012721613.20882,825.480648722487,16358099878.1973,58.2918536585366,2386000000.0,4411000000.0,0.0,90.6,58.08,8620579.0,41.92,5.1364603,Africa
1590,Morocco,MAR,1982,36.801,0.8096041853864291,10.242,3794952681.38801,804.739978236911,16329237921.3017,59.0917317073171,2062000000.0,4315000000.0,0.0,87.3,57.366,8983260.0,42.634,2.7842176,Africa
1591,Morocco,MAR,1983,36.058,0.8245070619344759,9.805,3672043086.35552,718.9976374163369,14985023835.3044,59.889609756097606,2006000000.0,3592000000.0,0.0,83.9,56.653,9355906.0,43.347,2.2804005,Africa
1592,Morocco,MAR,1984,35.179,0.806276362876652,9.378,3775268145.9622,636.277387985787,13622155382.7819,60.6694878048781,2080000000.0,3911000000.0,0.0,80.6,55.937,9735507.0,44.063,1.7123272,Africa
1593,Morocco,MAR,1985,34.196,0.7906496213312251,8.971,3797674649.70685,627.530889301999,13568120838.7161,61.4207804878049,2165000000.0,3849000000.0,0.0,77.2,55.221,10118322.0,44.779,2.2006674,Africa
1594,Morocco,MAR,1986,33.158,0.8179165267292909,8.59,4233227889.81152,804.471178099413,18101247748.3415,62.138756097561,2454000000.0,3803000000.0,0.0,74.1,54.502,10503091.0,45.498,2.8153403,Africa
1595,Morocco,MAR,1987,32.124,0.8538394559613259,8.237,4863611676.68754,869.5401413942619,19945042719.2968,62.8266829268293,2826000000.0,4230000000.0,0.0002579525259012,71.0,53.781,10889578.0,46.219,3.5068126,Africa
1596,Morocco,MAR,1988,31.138,0.881368216942956,7.916,6379954075.63511,1016.67233202524,23604149028.8276,63.483365853658505,3603000000.0,4773000000.0,0.0004422918637673,68.2,53.057,11279150.0,46.943,3.7663095,Africa
1597,Morocco,MAR,1989,30.219,0.935865846032525,7.628,5884660651.23578,1023.17860110659,24254462387.0634,64.1047804878049,3307000000.0,5493000000.0,0.0028911620398023,65.6,52.334,11673095.0,47.666,4.231739,Africa
1598,Morocco,MAR,1990,29.365,0.9435679047418108,7.379,7409910292.46549,1145.9225736617698,27974580034.3106,64.6804878048781,4265000000.0,6922000000.0,0.0036636310133498,63.1,51.609,12073616.0,48.391,4.359246,Africa
1599,Morocco,MAR,1991,28.553,0.982910745450111,7.17,7197987733.44359,1209.89001632301,29995865205.706,65.20309756097559,4284000000.0,6873000000.0,0.0059694212813211,60.8,50.883,12480717.0,49.117,4.3259,Africa
1600,Morocco,MAR,1992,27.749,1.00668518615527,6.996,7467439681.42422,1227.7917737346902,31113141250.8784,65.6723170731707,3973000000.0,7348000000.0,0.0125813160924849,58.5,50.156,12892871.0,49.844,3.0396228,Africa
1601,Morocco,MAR,1993,26.929,1.07232657449613,6.853,6933433702.54866,1134.99662998605,29079685987.7406,66.0938048780488,3991000000.0,6732000000.0,0.0258650414061813,56.2,49.431,13306898.0,50.569,1.3822969,Africa
1602,Morocco,MAR,1994,26.094,1.10814781554723,6.737,7443876996.63153,1262.73343878357,32921221340.8671,66.4725853658537,5556000000.0,8272000000.0,0.0522078599512235,54.1,48.705,13720212.0,51.295,2.377947,Africa
1603,Morocco,MAR,1995,25.251,1.1182492130794,6.643,8836182669.78923,1356.32678413341,36107142857.1429,66.8206829268293,6881000000.0,10023000000.0,0.109979867024648,51.8,48.308,14040524.0,51.692,1.7634829,Africa
1604,Morocco,MAR,1996,24.411,1.1320278426173798,6.567,9413485698.55092,1487.68284256551,40143530788.5588,67.1490975609756,6881000000.0,9704000000.0,0.157659667035648,49.7,47.978,14335646.0,52.022,5.402517,Africa
1605,Morocco,MAR,1997,23.599,1.14063675202568,6.503,9351317308.701591,1321.2878602236,36117665582.03,67.4711951219512,7032000000.0,9525000000.0,0.269510476517698,47.7,47.65,14623456.0,52.35,5.5313864,Africa
1606,Morocco,MAR,1998,22.841,1.1324134175168998,6.446,9770001249.42735,1400.8431941811905,39011807088.4178,67.7989268292683,7153000000.0,10290000000.0,0.416387263536602,45.8,47.322,14903817.0,52.678,4.6007285,Africa
1607,Morocco,MAR,1999,22.157,1.15795390537374,6.394,10459079596.9157,1373.90860138396,38740157480.315,68.139243902439,7367000000.0,9925000000.0,1.30109028965501,43.9,46.993,15176420.0,53.007,2.058802,Africa
1608,Morocco,MAR,2000,21.573,1.17113762904633,6.345,10359213250.5176,1265.39503823459,36053171466.2149,68.4976097560976,7432000000.0,11534000000.0,8.15740148518347,42.2,46.665,15440777.0,53.335,1.9685844,Africa
1609,Morocco,MAR,2001,21.112,1.28936162589818,6.298,11095372909.8469,1275.45923487542,36742280810.4043,68.872,7144000000.0,11038000000.0,16.4422774888774,40.5,46.338,15696662.0,53.662,2.47259,Africa
1610,Morocco,MAR,2002,20.776,1.29518803263493,6.256,12186099265.0395,1352.31706907444,39447872243.898,69.2564146341464,7849000000.0,11863700000.0,21.1476111906193,38.9,46.01,15946266.0,53.99,2.3249912,Africa
1611,Morocco,MAR,2003,20.56,1.25990265553069,6.22,14281521557.4866,1650.2791908681302,48782482453.2085,69.6453658536585,8778330000.0,14250200000.0,24.8754036282972,37.4,45.683,16193356.0,54.317,3.6570694,Africa
1612,Morocco,MAR,2004,20.454,1.43923105452481,6.187,16725868290.4826,1867.32994010793,55960870545.7826,70.0388292682927,9925048000.0,17822342000.0,31.273225789812496,35.9,45.356,16444078.0,54.644,3.4734976,Africa
1613,Morocco,MAR,2005,20.453,1.50636078503156,6.153,19234404963.339,1931.76106443327,58760406091.3706,70.4398292682927,11189787000.0,20790088000.0,41.1373342368884,34.5,44.874,16750299.0,55.126,2.0816917,Africa
1614,Morocco,MAR,2006,20.546,1.54522955818878,6.115,22449747601.0733,2107.89601747135,64705534585.4746,70.85243902439029,12743794000.0,23979842000.0,52.65563390042811,33.2,44.36,17076714.0,55.64,2.018249,Africa
1615,Morocco,MAR,2007,20.703,1.62093173583506,6.07,27325903592.3977,2510.97620366299,78061106160.6631,71.2776341463415,15340105000.0,32010009000.0,65.3120417114296,31.9,43.847,17413788.0,56.153,2.0501916,Africa
1616,Morocco,MAR,2008,20.889,1.68737556834739,6.017,33064268479.9298,2905.95267964736,91035443789.2727,71.71141463414641,20344848000.0,42365691000.0,73.7056459521067,30.7,43.335,17764786.0,56.665,1.8975967,Africa
1617,Morocco,MAR,2009,21.069,1.65480603821074,5.959,26014198657.0851,2883.85067741147,90509364411.5128,72.1482195121951,14054337000.0,32881025000.0,80.925644517729,29.6,42.825,18133027.0,57.175,4.711689,Africa
1618,Morocco,MAR,2010,21.2,1.74283277934955,5.897,30046571306.3727,2857.6734140278004,90750962315.2592,72.57692682926829,17770675000.0,35381499000.0,101.074252995036,28.5,42.316,18521028.0,57.684,5.8873553,Africa
1619,Morocco,MAR,2011,21.245,1.73791554669125,5.837,35175589315.0719,3066.50315775774,98278965129.3588,72.9854390243902,21653908000.0,44272241000.0,114.0193379644,27.4,41.809,18930675.0,58.191,3.643836,Africa
1620,Morocco,MAR,2012,21.187,,5.782,34323976635.2974,2931.4001995337203,95049024152.7977,73.36465853658541,21445700000.0,44871996000.0,119.972216228685,26.4,41.303,19360730.0,58.697,3.1137834,Africa
1621,Morocco,MAR,2013,21.023,,5.737,35041611601.243,3156.17515012362,104444523818.02802,73.70904878048779,21971559948.9183,45189945427.3061,128.525209683063,25.5,40.8,19803990.0,59.2,5.110578,Africa
1622,Morocco,MAR,2014,,,,37692563910.4005,3190.31044414024,107110345812.07,,23662924634.938,45831596888.917,131.71305603822,24.6,40.301,20250619.0,59.699,4.4587364,Africa
1623,Morocco,MAR,2015,,,,,,,,,,,23.7,,,,5.388849,Africa
2189,South Africa,ZAF,1965,39.556,6.46735876361436,15.473,2913398695.80588,554.790002186512,10586795489.5165,50.9718292682927,2546740000.0,2562980000.0,0.0,,52.752,9370223.0,47.248,0.030886453,Africa
2190,South Africa,ZAF,1966,39.054,6.33275307601504,15.157,3123398891.8898,591.811904008733,11561195380.1463,51.3630243902439,2741340000.0,2395120000.0,,,52.638,9599611.0,47.362,0.029866168,Africa
2191,South Africa,ZAF,1967,38.623,6.465647793638349,14.837,3385198507.27468,646.27556155987,12933194971.8953,51.7494146341463,3010980000.0,2780120000.0,,,52.524,9830978.0,47.476,0.020714175,Africa
2192,South Africa,ZAF,1968,38.287,6.52767167877123,14.517,3760398637.3447,684.323723049441,13959394001.8262,52.126,3204180000.0,2789220000.0,,,52.41,10067056.0,47.59,0.018117521,Africa
2193,South Africa,ZAF,1969,38.047,6.629522042823139,14.197,3859798317.62459,754.9138837331919,15716393159.7293,52.4932682926829,3356920000.0,3189200000.0,,,52.296,10310037.0,47.704,0.015396576,Africa
2194,South Africa,ZAF,1970,37.883,6.780637795988589,13.879,3904598299.72252,810.7661965955431,17243793249.3802,52.8506829268293,3344180000.0,3843140000.0,0.0,,52.191,10559574.0,47.809,0.017539408,Africa
2195,South Africa,ZAF,1971,37.755,7.4579922647945,13.569,4325959959.4612,874.4494040952741,19108886560.4549,53.1961463414634,3482830000.0,4363720000.0,,,52.131,10819530.0,47.869,0.0729435,Africa
2196,South Africa,ZAF,1972,37.615,7.42556259382185,13.266,5260799083.84496,897.381765656316,20050617800.1044,53.5336341463415,4108290000.0,3947570000.0,,,52.071,11084193.0,47.929,0.52579427,Africa
2197,South Africa,ZAF,1973,37.422,7.33573367803088,12.969,7213681777.89615,1202.46836206457,27520354376.0147,53.8705609756098,6063870000.0,5163460000.0,,,52.011,11352234.0,47.989,0.577211,Africa
2198,South Africa,ZAF,1974,37.164,7.3061563829470995,12.678,9997394855.612171,1477.02320032472,34479460050.7444,54.2134146341463,8687860000.0,7856420000.0,,91.1,51.951,11622975.0,48.049,0.6448366,Africa
2199,South Africa,ZAF,1975,36.842,7.489559810740861,12.386,10231130161.6684,1494.15850051208,35408689919.0221,54.5767073170732,8788520000.0,8293150000.0,0.0,86.6,51.891,11896394.0,48.109,0.59844273,Africa
2200,South Africa,ZAF,1976,36.471,7.64265088613332,12.085,9840550221.443,1403.95235070568,33973299970.458,54.9744634146342,7850010000.0,7284790000.0,0.0,82.6,51.831,12171388.0,48.169,0.96040416,Africa
2201,South Africa,ZAF,1977,36.081,7.74834542535867,11.771,11914000564.64,1526.8076838334,37662500197.25,55.412243902439,9903570000.0,6270260000.0,0.0,78.6,51.771,12445771.0,48.229,0.971405,Africa
2202,South Africa,ZAF,1978,35.691,7.66825743979802,11.442,14669399642.244,1719.8957271427405,43375700537.282,55.892609756097606,12771600000.0,7614840000.0,0.0,74.9,51.711,12726720.0,48.289,0.96227145,Africa
2203,South Africa,ZAF,1979,35.306,8.125555138633079,11.1,19695432713.9087,2076.2840434606696,53597133968.0106,56.4140487804878,18257900000.0,8988690000.0,0.0,71.4,51.651,13025604.0,48.349,0.55904925,Africa
2204,South Africa,ZAF,1980,34.923,8.28452639976791,10.748,28496454169.5679,2920.78271269292,77218018970.6967,56.97307317073171,25525000000.0,19598000000.0,0.0,68.0,51.575,13353678.0,48.425,0.45417184,Africa
2205,South Africa,ZAF,1981,34.533,9.10888471297915,10.393,24620601430.0242,3073.12237402064,83076150528.1531,57.562634146341495,20658000000.0,22925000000.0,0.0,65.0,51.409,13729219.0,48.591,0.65005094,Africa
2206,South Africa,ZAF,1982,34.121,9.69041651101264,10.043,21186582517.8866,2764.2893937812,76788374562.442,58.1671951219512,17673000000.0,18407000000.0,0.0,62.2,51.244,14125510.0,48.756,0.3714905,Africa
2207,South Africa,ZAF,1983,33.675,9.83146698540345,9.708,21269439192.1589,2893.72511570495,82603568751.7632,58.7687804878049,18508000000.0,15813000000.0,0.0,59.6,51.078,14541577.0,48.922,0.2147052,Africa
2208,South Africa,ZAF,1984,33.19,10.3571539441871,9.393,21696385205.6433,2792.00789368093,81770028885.2587,59.3524390243903,17163000000.0,15955000000.0,0.0,57.3,50.912,14974472.0,49.088,0.18491055,Africa
2209,South Africa,ZAF,1985,32.655,10.3556720544476,9.099,21068903007.8919,2142.15182343853,64055037400.7574,59.9121707317073,16293000000.0,11319000000.0,0.0,55.1,50.628,15457327.0,49.372,0.20175485,Africa
2210,South Africa,ZAF,1986,32.064,10.3001801920159,8.821,24304684810.989,2475.0445772409603,75919674460.1134,60.449512195122,18385000000.0,12992000000.0,0.0,53.2,50.095,16030130.0,49.905,0.5151001,Africa
2211,South Africa,ZAF,1987,31.42,9.990721548342233,8.559,31481154334.9095,3158.59055676167,100242355124.062,60.9580243902439,21219000000.0,15277000000.0,0.0,51.4,49.561,16611117.0,50.439,0.505198,Africa
2212,South Africa,ZAF,1988,30.735,10.1710780005679,8.319,33355790644.9019,3398.64135411112,110687041376.751,61.4238048780488,21871000000.0,18723000000.0,0.0,49.8,49.028,17192090.0,50.972,0.89705485,Africa
