,Entity,CountryCode,Year,"Birth rate, crude (per 1,000 people)",CO2 emissions (metric tons per capita),"Death rate, crude (per 1,000 people)",Exports of goods and services (current US$),GDP per capita (current US$),GNI (current US$),"Life expectancy at birth, total (years)",Merchandise exports (current US$),Merchandise imports (current US$),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)",Rural population (% of total population),Urban population,Urban population (% of total),Renewables (% equivalent primary energy),Continent
238,Bangladesh,BGD,1974,46.246,0.0667367288506136,18.513,463095606.326889,179.164175467164,12522859678.6342,47.93012195121951,347907000.0,1078420000.0,,146.4,90.966,6309161.0,9.034,3.4634595,Asia
239,Bangladesh,BGD,1975,45.814,0.068350464473998,17.796,563045020.279405,272.970178520067,19439919254.1685,48.8708048780488,327235000.0,1321250000.0,0.0,145.2,90.164,7007870.0,9.836,6.0439763,Asia
240,Bangladesh,BGD,1976,45.382,0.0763767621882214,16.943,480166471.380471,138.723224411752,10105296949.4949,49.9877317073171,400774000.0,952146000.0,0.0,143.5,89.299,7804261.0,10.701,5.868124,Asia
241,Bangladesh,BGD,1977,44.95,0.0776528272469873,16.086,679513484.162896,128.942513021905,9608855565.61086,51.1056829268293,475687000.0,1163120000.0,0.0,141.4,88.37,8704877.0,11.63,5.079776,Asia
242,Bangladesh,BGD,1978,44.511,0.0782023891393786,15.326,738155879.62963,172.60620026139,13238224497.3545,52.0898292682927,548465000.0,1512600000.0,0.0,139.1,87.371,9717811.0,12.629,5.5367117,Asia
243,Bangladesh,BGD,1979,44.057,0.0840043902382134,14.702,950929356.110381,196.67800593716495,15535719093.2983,52.8872926829268,658682000.0,1908360000.0,0.0,136.5,86.299,10843238.0,13.701,5.8256717,Asia
244,Bangladesh,BGD,1980,43.571,0.0938786745655729,14.221,996555891.472868,222.924264551112,17631421976.7442,53.488048780487794,759000000.0,2599000000.0,0.0,133.7,85.149,12083394.0,14.851,4.9608803,Asia
245,Bangladesh,BGD,1981,43.035,0.0948775198421447,13.855,1038984088.1273,242.222431237132,20590758873.929,53.92802439024391,791000000.0,2699000000.0,0.0,130.8,84.199,13209570.0,15.801,5.0166497,Asia
246,Bangladesh,BGD,1982,42.433,0.100143151900142,13.532,940219560.878244,215.742185824503,18847155688.6228,54.30307317073171,769000000.0,2464000000.0,0.0,127.8,83.788,13920957.0,16.212,3.8052506,Asia
247,Bangladesh,BGD,1983,41.758,0.0933995111498299,13.198,986784511.784512,199.691619358106,18122979797.9798,54.6895609756098,724000000.0,2165000000.0,0.0,124.6,83.369,14665417.0,16.631,4.870659,Asia
248,Bangladesh,BGD,1984,41.007,0.100745829760178,12.837,642600000.0,208.932598376714,19452920000.0,55.1144390243903,931000000.0,2825000000.0,0.0,121.3,82.94,15449458.0,17.06,6.105583,Asia
249,Bangladesh,BGD,1985,40.181,0.110031467766198,12.44,1199576923.07692,239.513836321076,22655346153.8462,55.590658536585394,999000000.0,2542000000.0,0.0,117.9,82.504,16273936.0,17.496,4.5266814,Asia
250,Bangladesh,BGD,1986,39.284,0.1199680404552979,12.012,1128533333.3333302,227.879136428911,22202166666.6667,56.1151951219512,880000000.0,2546000000.0,0.0,114.4,82.059,17142769.0,17.941,2.5327976,Asia
251,Bangladesh,BGD,1987,38.335,0.120864332123047,11.572,1212483870.96774,247.562047466689,24866935483.871,56.6685853658537,1067000000.0,2715000000.0,0.0,110.8,81.605,18054557.0,18.395,2.6365013,Asia
252,Bangladesh,BGD,1988,37.356,0.134411176330801,11.137,1442788426.2576802,263.734115667125,27184294207.0522,57.2348780487805,1291000000.0,3041000000.0,0.0,107.1,81.141,19006016.0,18.859,3.090864,Asia
253,Bangladesh,BGD,1989,36.365,0.130117492291218,10.71,1594548362.40149,278.351603723564,29418568376.6097,57.8156585365854,1305000000.0,3650000000.0,0.0,103.4,80.67,19987330.0,19.33,3.907864,Asia
254,Bangladesh,BGD,1990,35.385,0.146564940293897,10.292,1866930004.5985105,298.144991985254,32234055489.5223,58.4175609756098,1671000000.0,3618000000.0,0.0,99.7,80.189,20996319.0,19.811,3.5392714,Asia
255,Bangladesh,BGD,1991,34.433,0.146903475771963,9.883,2062576986.90312,285.29697604402304,31618547701.9049,59.050268292682894,1689000000.0,3412000000.0,0.0,95.8,79.743,21980806.0,20.257,3.4776092,Asia
256,Bangladesh,BGD,1992,33.519,0.159912481643534,9.481,2405649818.87815,285.69780982501,32478635212.0349,59.717853658536605,2098000000.0,3732000000.0,0.0002223586654523,92.1,79.39,22874515.0,20.61,3.0288854,Asia
257,Bangladesh,BGD,1993,32.648,0.153445766825325,9.087,2990714345.84505,292.364526253417,34069218515.1303,60.4188048780488,2545000000.0,3994000000.0,0.0004351703151737,88.3,79.034,23784324.0,20.966,2.1043289,Asia
258,Bangladesh,BGD,1994,31.827,0.1636509693288219,8.704,3039700864.1082897,291.325867935804,34824472685.5086,61.145536585365896,2934000000.0,4602000000.0,0.0009406192198565,84.6,78.672,24722076.0,21.328,2.7616806,Asia
259,Bangladesh,BGD,1995,31.057,0.19265814416092,8.338,4122014847.4445,320.361927718849,39096762955.4199,61.8873902439024,3501000000.0,6694000000.0,0.0020855999459746,81.0,78.307,25690536.0,21.693,1.0269947,Asia
260,Bangladesh,BGD,1996,30.331,0.198614945173835,7.996,4507554843.60492,383.829955081784,47649631469.3414,62.6295609756098,4249000000.0,7032000000.0,0.0032679499339612,77.4,77.936,26694599.0,22.064,1.9475641,Asia
261,Bangladesh,BGD,1997,29.638,0.202825216450886,7.682,5075480003.3404,390.407905394037,49613348063.088,63.3578780487805,4832000000.0,7263000000.0,0.0208091035666283,74.0,77.562,27727558.0,22.438,1.8034276,Asia
262,Bangladesh,BGD,1998,28.961,0.190602088302059,7.398,5876850220.26432,396.169649473801,51415660792.9515,64.05914634146339,5121000000.0,7495000000.0,0.0588334392701315,70.6,77.182,28789375.0,22.818,2.0371237,Asia
263,Bangladesh,BGD,1999,28.294,0.1960157246649,7.146,6028722961.73045,398.229546291623,52841410149.7504,64.7238292682927,5497000000.0,8331000000.0,0.114644642810112,67.4,76.798,29871710.0,23.202,1.9397291,Asia
264,Bangladesh,BGD,2000,27.626,0.21228704387473,6.925,6588073941.56231,406.53174049107497,55101749155.2375,65.34797560975609,6389000000.0,8883000000.0,0.210751713972306,64.4,76.41,30969126.0,23.59,1.6270727,Asia
265,Bangladesh,BGD,2001,26.945,0.242619015910051,6.731,7227575982.209041,403.594546213657,55629781319.4959,65.93017073170729,6080000000.0,9018000000.0,0.385958523130602,61.4,75.904,32234680.0,24.096,1.8750032,Asia
266,Bangladesh,BGD,2002,26.252,0.2474304193831569,6.559,6791241511.4051895,401.7081533281871,56908044576.0056,66.4781707317073,6149000000.0,8592000000.0,0.7846355713375729,58.6,75.244,33724717.0,24.756,1.3622075,Asia
267,Bangladesh,BGD,2003,25.55,0.244466359760847,6.404,6876856649.39551,434.046563233432,62584110535.4059,67.00014634146339,6990000000.0,10434000000.0,0.98070218074972,55.9,74.571,35244638.0,25.429,1.2784041,Asia
268,Bangladesh,BGD,2004,24.846,0.282229561764266,6.262,7257329709.52947,462.274879844841,67925445897.7408,67.4971951219512,8305000000.0,12036000000.0,1.96945467532188,53.4,73.886,36779946.0,26.114,1.2296964,Asia
269,Bangladesh,BGD,2005,24.152,0.26274226906589,6.132,9994813008.13008,485.85288807347297,72520666666.6667,67.9718536585366,9297000000.0,13889000000.0,6.287762379591099,50.8,73.191,38318098.0,26.809,1.1353458,Asia
270,Bangladesh,BGD,2006,23.484,0.332345776356542,6.014,11744907683.1447,495.853780201055,75870230199.5235,68.4256341463415,11802240000.0,16034000000.0,13.205739221712598,48.4,72.483,39855413.0,27.517,1.0463095,Asia
271,Bangladesh,BGD,2007,22.858,0.319840388763731,5.907,13530306979.4382,543.082263122361,84719837822.1836,68.85997560975609,12453200000.0,18596000000.0,23.467628229916706,45.9,71.763,41393377.0,28.237,1.0207374,Asia
272,Bangladesh,BGD,2008,22.283,0.334439662264521,5.813,16181037749.5992,618.0758835592829,98684113103.0462,69.2778536585366,15369600000.0,23860000000.0,30.1682840815934,43.6,71.032,42945776.0,28.968,1.2218128,Asia
273,Bangladesh,BGD,2009,21.763,0.352155282333371,5.728,17359874074.1602,683.6144222723291,110602682464.565,69.6837804878049,15082820000.0,21833000000.0,34.3533445125887,41.3,70.291,44535525.0,29.709,0.5117601,Asia
274,Bangladesh,BGD,2010,21.298,0.3703598777858199,5.652,18472449276.0536,760.3319352001951,124617096900.553,70.0802926829268,19194400000.0,27821200000.0,44.94535881524939,39.2,69.538,46185503.0,30.462,0.8648932,Asia
275,Bangladesh,BGD,2011,20.882,0.372017165838757,5.582,25627346571.2845,838.547801702232,138823234444.331,70.4719512195122,24439200000.0,36213900000.0,55.192567230597,37.2,68.775,47900902.0,31.225,0.95136946,Asia
276,Bangladesh,BGD,2012,20.501,,5.517,26886637936.4819,858.933362587621,144641656947.692,70.8602682926829,25127070000.0,34173100000.0,62.8202390649473,35.3,68.01,49666838.0,31.99,0.82564867,Asia
277,Bangladesh,BGD,2013,20.142,,5.457,29304945498.3092,954.396399715624,162054146628.501,71.245243902439,29113510000.0,37085100000.0,74.4296460827392,33.5,67.247,51473761.0,32.753,0.7885019,Asia
278,Bangladesh,BGD,2014,,,,32830571281.5234,1086.80707853522,184408620689.655,,30405190000.0,42170000000.0,75.924891634777,32.1,66.484,53316419.0,33.516,0.646162,Asia
279,Bangladesh,BGD,2015,,,,,,,,,,,30.7,,,,0.81840855,Asia
453,China,CHN,1965,37.88,0.665524211218076,9.5,2563165061.22974,97.4700995061623,69709153115.3147,51.2914390243903,2563160000.0,2246320000.0,0.0,,81.914,129348359.0,18.086,4.253407,Asia
454,China,CHN,1966,35.05,0.710891381561055,8.83,2680965040.27199,103.181173206667,75879434776.1831,54.2041219512195,2680950000.0,2481910000.0,,,82.085,131746910.0,17.915,3.9831228,Asia
455,China,CHN,1967,33.96,0.5741621469750179,8.43,2388496126.7877803,95.4966914845591,72057028559.6741,57.0123902439024,2388490000.0,2169140000.0,,,82.215,134196718.0,17.785,3.818398,Asia
456,China,CHN,1968,35.59,0.60545199674633,8.21,2339751307.87374,90.3713288302452,69993497892.3132,59.4688536585366,2339740000.0,2067580000.0,,,82.344,136747486.0,17.656,4.458871,Asia
457,China,CHN,1969,34.11,0.7251495091234571,8.03,2429116809.21614,98.8898847120702,78718820477.9257,61.45117073170729,2429110000.0,1917290000.0,,84.1,82.472,139527262.0,17.528,3.7274022,Asia
458,China,CHN,1970,33.43,0.942934534989582,7.6,2307254761.93105,111.822722675711,91506211306.3745,62.906243902439,2307250000.0,2278810000.0,0.0,80.4,82.6,142386810.0,17.4,3.0095923,Asia
459,China,CHN,1971,30.65,1.04223969658961,7.32,2782516746.3429,117.181593075991,98562023844.1813,63.872243902439,2782510000.0,2128520000.0,,76.8,82.708,145443877.0,17.292,3.0704048,Asia
460,China,CHN,1972,29.77,1.08067663654397,7.61,3692485822.9566703,130.111264852008,112159813640.376,64.5214634146342,3692540000.0,2850690000.0,,73.3,82.816,148131235.0,17.184,3.2275975,Asia
461,China,CHN,1973,27.93,1.09819569131687,7.04,5876143474.67571,155.07843885033898,136769878359.668,65.0032926829268,5876100000.0,5207560000.0,,69.7,82.816,151552570.0,17.184,3.417015,Asia
462,China,CHN,1974,24.82,1.09736711056811,7.34,7107893130.80478,157.99938032732402,142254742077.706,65.3792926829268,7107890000.0,7791150000.0,,66.2,82.708,155688522.0,17.292,3.7493546,Asia
463,China,CHN,1975,23.01,1.2501240949590502,7.32,7688998895.14434,175.86574809627498,161162492226.686,65.69958536585371,7689000000.0,7925580000.0,0.0,62.6,82.6,159452730.0,17.4,3.5038238,Asia
464,China,CHN,1976,19.91,1.28528313553995,7.25,6943442693.45444,162.920523447144,151627687364.405,65.9944390243903,6943440000.0,6660140000.0,0.0,59.1,82.54,162497601.0,17.46,3.3725684,Asia
465,China,CHN,1977,18.93,1.38884289658754,6.87,7519646866.38317,182.678574311367,172349014326.931,66.2640487804878,7519650000.0,7148240000.0,0.0,55.8,82.48,165293316.0,17.52,3.228714,Asia
466,China,CHN,1978,18.25,1.5292011096411202,6.25,6813008024.43268,155.184629765984,148382111520.192,66.5137317073171,9954860000.0,11130900000.0,0.0,52.9,82.1,171153535.0,17.9,2.7594638,Asia
467,China,CHN,1979,17.82,1.5426750986837,6.21,9204348016.91198,182.513532340627,176856525405.72897,66.7622926829268,13614100000.0,15620600000.0,0.0,50.2,81.383,180399661.0,18.617,3.0088992,Asia
468,China,CHN,1980,18.21,1.49525074931082,6.34,11299999550.9784,193.276832220606,189649992463.987,67.0236097560976,18099000000.0,19941000000.0,0.0,48.0,80.642,189947471.0,19.358,3.5661976,Asia
469,China,CHN,1981,20.91,1.46043181655825,6.36,14587301697.7106,195.564928628762,194285715756.233,67.2976585365854,22007000000.0,22014000000.0,0.0,46.1,79.882,199949784.0,20.118,4.066497,Asia
470,China,CHN,1982,22.28,1.56673968353113,6.6,15793893819.6442,201.80802396478904,203824436383.915,67.57209756097559,22321000000.0,19285000000.0,0.0,44.6,79.098,210823843.0,20.902,4.4212723,Asia
471,China,CHN,1983,20.19,1.62905590778943,6.9,16793104123.2439,223.734939337166,229827595444.39603,67.836512195122,22226000000.0,21390000000.0,0.0,43.4,78.455,220472140.0,21.545,4.8234906,Asia
472,China,CHN,1984,19.9,1.7504480601837302,6.82,20732143210.2092,248.915822103302,259357147273.969,68.0929024390244,26139000000.0,27410000000.0,0.0,42.6,77.797,230206255.0,22.203,4.515455,Asia
473,China,CHN,1985,21.04,1.87105479144466,6.78,27513604906.6867,292.547939043556,308319721890.409,68.34129268292679,27350000000.0,42252000000.0,0.0,42.2,77.126,240414890.0,22.874,4.44183,Asia
474,China,CHN,1986,22.43,1.93943425697654,6.86,31365216957.7941,280.09804457441896,298782604566.068,68.5821707317073,30942000000.0,42904000000.0,0.0,42.0,76.441,251325056.0,23.559,4.3385277,Asia
475,China,CHN,1987,23.33,2.03841068876927,6.72,32959640973.6972,250.314587134053,271170401268.088,68.8155365853658,39437000000.0,43216000000.0,6.34516639183636e-05,42.0,75.741,262976051.0,24.259,4.2555475,Asia
476,China,CHN,1988,22.37,2.1509052249848,6.64,36351850853.1902,282.056782845448,310598756899.299,69.0423902439024,47516000000.0,55268000000.0,0.000286862858745,42.2,75.026,275121076.0,24.974,4.3230724,Asia
477,China,CHN,1989,21.58,2.15307791087471,6.54,39595141241.7708,309.263385215471,346131574938.096,69.262243902439,52538000000.0,59142000000.0,0.0008556029309331,42.2,74.299,287504237.0,25.701,4.468027,Asia
478,China,CHN,1990,21.06,2.16770307659104,6.67,57089865948.5845,316.224430421825,359938813218.874,69.4715609756098,62091000000.0,53345000000.0,0.0015718675714021,42.1,73.558,300165618.0,26.442,4.7236676,Asia
479,China,CHN,1991,19.68,2.245901275656509,6.7,66674216027.8746,331.474915998499,382233449477.35205,69.6613170731707,71910000000.0,63791000000.0,0.0040189063440545,41.8,72.688,314301034.0,27.312,4.424778,Asia
480,China,CHN,1992,18.27,2.31420729031649,6.64,73411302982.7316,364.759664140764,425149136577.708,69.832,84940000000.0,80585000000.0,0.0147590858681494,41.2,71.8,328521540.0,28.2,4.4127016,Asia
481,China,CHN,1993,18.09,2.44280065934625,6.64,65884582299.6272,375.814293801228,441953299340.5061,69.9906585365854,91744000000.0,103959000000.0,0.0525923722492988,40.2,70.897,342961393.0,29.103,4.7578607,Asia
482,China,CHN,1994,17.7,2.5659938917719303,6.49,120920788517.99,471.760881219945,561225010732.477,70.14782926829271,121006000000.0,115615000000.0,0.127903776161997,39.0,69.976,357836540.0,30.024,4.952474,Asia
483,China,CHN,1995,17.12,2.7557549663652496,6.57,149110852982.385,607.568583122257,720256984444.418,70.3291707317073,148780000000.0,132084000000.0,0.293245077656933,37.7,69.039,373035157.0,30.961,5.55382,Asia
484,China,CHN,1996,16.98,2.84430958153669,6.56,151264102379.06198,707.029771302305,848407543720.3821,70.5628292682927,151048000000.0,138833000000.0,0.549163872881274,36.4,68.084,388593258.0,31.916,5.143133,Asia
485,China,CHN,1997,16.57,2.82056789057578,6.51,182883784892.27695,778.943905725537,947155540543.8008,70.86390243902441,182792000000.0,142370000000.0,1.0527263861642,35.0,67.117,404485562.0,32.883,5.361734,Asia
486,China,CHN,1998,15.64,2.67674598026467,6.5,183879890326.243,825.547957082076,1008632580836.08,71.2348780487805,183712000000.0,140237000000.0,1.88607136855488,33.5,66.133,420606126.0,33.867,5.4277782,Asia
487,China,CHN,1999,14.64,2.64864924664833,6.46,195206745346.267,869.654882082718,1074976746433.45,71.6687073170732,194931000000.0,165699000000.0,3.4013261489096203,31.9,65.135,436766058.0,34.865,5.188286,Asia
488,China,CHN,2000,14.03,2.6968624332254905,6.45,249255894858.91,954.552291730423,1190594800927.72,72.1407317073171,249203000000.0,225094000000.0,6.65870796169192,30.2,64.123,452999147.0,35.877,5.656925,Asia
489,China,CHN,2001,13.38,2.74212081298895,6.43,266088364282.17603,1047.4778628689,1313061337908.2,72.6197804878049,266098000000.0,243553000000.0,11.2447452430793,28.3,62.907,471767321.0,37.093,6.618624,Asia
490,China,CHN,2002,12.86,2.88522504139331,6.41,325575691675.728,1141.75764437513,1446961459465.99,73.06960975609759,325596000000.0,295170000000.0,15.9037673118535,26.2,61.575,491993700.0,38.425,6.2804885,Asia
491,China,CHN,2003,12.41,3.51224542766222,6.4,438418509121.6621,1280.60285480797,1639711248036.73,73.4650975609756,438228000000.0,412760000000.0,20.7208224177185,24.2,60.224,512473984.0,39.776,5.3011093,Asia
492,China,CHN,2004,12.29,4.08013890554173,6.42,593264305045.428,1498.1737956253198,1936614392035.57,73.7937073170732,593326000000.0,561229000000.0,25.551001544026104,22.2,58.856,533257098.0,41.144,5.60094,Asia
493,China,CHN,2005,12.4,4.4411506949345,6.51,764532662948.635,1740.09672638011,2252490145589.01,74.05390243902441,761953000000.0,659953000000.0,29.844705926728,20.3,57.478,554367818.0,42.522,5.554481,Asia
494,China,CHN,2006,12.09,4.8927270979847695,6.81,973210926330.047,2082.18336250102,2724641934431.99,74.2563170731707,968978000000.0,791461000000.0,34.7667488692781,18.7,56.132,575118254.0,43.868,5.5779824,Asia
495,China,CHN,2007,12.1,5.15356401658718,6.93,1230719684521.85,2673.2941909354,3531133749589.22,74.4240731707317,1220456000000.0,956116000000.0,41.0168743137341,17.2,54.801,595670841.0,45.199,5.718535,Asia
496,China,CHN,2008,12.14,5.31115185538876,7.06,1444801781916.04,3441.2213545702098,4586997567890.4,74.5798292682927,1430693000000.0,1132567000000.0,47.7567162731978,15.8,53.461,616481190.0,46.539,7.268667,Asia
497,China,CHN,2009,12.13,5.77814318390097,7.08,1200774276575.81,3800.47454161277,5050888544075.88,74.73163414634149,1201612000000.0,1005923000000.0,55.2980834070778,14.6,52.12,637407288.0,47.88,6.9355316,Asia
498,China,CHN,2010,11.9,6.172488876097501,7.11,1580769579191.47,4514.9405201338,6013585808605.23,74.8850243902439,1577754000000.0,1396247000000.0,63.17027801881329,13.5,50.774,658498663.0,49.226,7.615998,Asia
499,China,CHN,2011,11.93,6.71030199087886,7.14,1907306287085.04,5574.18709336902,7422055250328.87,75.042,1898381000000.0,1743484000000.0,72.0713209045364,12.5,49.427,679766865.0,50.573,7.084204,Asia
500,China,CHN,2012,12.1,,7.15,2049320374506.92,6264.64387793993,8441805680972.07,75.199512195122,2048714000000.0,1818405000000.0,80.76271454937309,11.5,48.111,700862129.0,51.889,8.522597,Asia
501,China,CHN,2013,12.1,,7.2,2213296656767.49,6991.85386564447,9412779624907.2,75.3530243902439,2209004000000.0,1949989000000.0,88.70833461821691,10.6,46.832,721691798.0,53.168,8.959421,Asia
502,China,CHN,2014,,,,2342086580098.15,7590.01644054361,10325992121626.5,,2342747000000.0,1960290000000.0,92.27349082271893,9.8,45.59,742299307.0,54.41,10.19733,Asia
503,China,CHN,2015,,,,,,,,,,,9.2,,,,10.787498,Asia
509,Cyprus,CYP,1965,22.473,1.98191992371392,6.644,,,,71.1650731707317,70806400.0,143940000.0,0.0,,61.812,221861.0,38.188,0.0,Asia
510,Cyprus,CYP,1966,21.584,2.123850397481,6.612,,,,71.4525365853659,81866400.0,155030000.0,,,61.302,226504.0,38.698,0.0,Asia
511,Cyprus,CYP,1967,20.753,2.30697576880928,6.686,,,,71.731,82011200.0,164545000.0,,,60.79,231850.0,39.21,0.0,Asia
512,Cyprus,CYP,1968,20.046,2.7142947847169,6.863,,,,72.00248780487809,88701500.0,170265000.0,,,60.274,237757.0,39.726,0.0,Asia
