,Entity,CountryCode,Year,"Birth rate, crude (per 1,000 people)",CO2 emissions (metric tons per capita),"Death rate, crude (per 1,000 people)",Exports of goods and services (current US$),GDP per capita (current US$),GNI (current US$),"Life expectancy at birth, total (years)",Merchandise exports (current US$),Merchandise imports (current US$),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)",Rural population (% of total population),Urban population,Urban population (% of total),Renewables (% equivalent primary energy),Continent
295,Canada,CAN,1977,15.5,17.1521166582619,7.1,48194022472.9666,8879.22103986376,206836129760.226,74.21560975609759,43544800000.0,42082900000.0,0.0,12.5,24.457,17976212.0,75.543,25.808474,North America
296,Canada,CAN,1978,15.2,17.3030650690631,7.1,53797091961.0765,9082.208530225029,212895604102.744,74.52975609756099,48431500000.0,46277600000.0,0.0,11.8,24.417,18167130.0,75.583,27.05877,North America
297,Canada,CAN,1979,15.4,18.2093277999753,7.0,64188302885.4362,9997.19843230754,236100511012.464,74.8663414634146,58293900000.0,56641900000.0,0.0,11.0,24.377,18358996.0,75.623,27.297024,North America
298,Canada,CAN,1980,15.4,18.0227689586468,7.1,75548816113.5819,11118.482511433898,266032291139.24103,75.07804878048779,67734000000.0,62544000000.0,0.0,10.3,24.337,18607802.0,75.663,27.539686,North America
299,Canada,CAN,1981,15.3,17.2692136947791,7.0,80971724080.407,12279.0603568666,295489198431.896,75.4785365853659,72726000000.0,70010000000.0,0.0,9.7,24.288,18852288.0,75.712,29.403929,North America
300,Canada,CAN,1982,15.1,16.4594492500595,7.1,79140795979.5736,12437.6250884183,302585717759.585,75.6804878048781,71234000000.0,58128000000.0,0.0,9.2,24.126,19121765.0,75.874,29.416237,North America
301,Canada,CAN,1983,15.0,16.0546491986172,7.0,85042194092.827,13368.9067398958,330301038623.823,76.03634146341459,76749000000.0,64789000000.0,0.0,8.7,23.965,19355470.0,76.035,30.499226,North America
302,Canada,CAN,1984,15.0,16.5588548361995,7.0,99463361902.5558,13768.8791019052,342848428692.765,76.3175609756098,90272000000.0,77789000000.0,0.0,8.3,23.805,19583639.0,76.195,30.855843,North America
303,Canada,CAN,1985,14.9,16.2701038470434,7.0,100650311241.304,13991.2145509173,351768582936.653,76.3034146341464,90950000000.0,80640000000.0,0.0464333822586404,8.0,23.646,19807755.0,76.354,31.611633,North America
304,Canada,CAN,1986,14.5,15.4576840558693,7.2,102020151133.501,14335.7438678744,362898884490.824,76.44,90329000000.0,85494000000.0,0.2292118858740269,7.7,23.498,20046584.0,76.502,32.04593,North America
305,Canada,CAN,1987,14.4,16.2466745762712,7.2,112298642533.937,16158.9874251888,415668929110.106,76.739512195122,98168000000.0,92593000000.0,0.370663165783137,7.5,23.478,20316591.0,76.522,31.649542,North America
306,Canada,CAN,1988,14.5,16.9568242796059,7.3,132297879255.708,18814.5645471792,489527098399.285,76.8092682926829,117105000000.0,112711000000.0,0.7528804785102678,7.2,23.458,20585971.0,76.542,29.611338,North America
307,Canada,CAN,1989,14.9,16.9207827897294,7.3,141572635135.135,20586.5575115274,544136824324.324,77.06560975609759,121832000000.0,119792000000.0,1.26476557695453,7.1,23.438,20961910.0,76.562,27.817396,North America
308,Canada,CAN,1990,15.0,15.6590703824979,7.3,148910695920.466,21302.396912001,570566506684.95,77.3770731707317,127629000000.0,123244000000.0,2.11067478638026,6.8,23.418,21282904.0,76.582,29.480999,North America
309,Canada,CAN,1991,14.9,15.1492597424605,7.2,148537138867.068,21591.1391612209,587959326176.1371,77.55341463414629,127163000000.0,124782000000.0,2.76988848091968,6.6,23.38,21585143.0,76.62,30.499428,North America
310,Canada,CAN,1992,14.7,15.449320163956,6.9,155086456523.538,20692.7220252261,568840903449.9879,77.3207317073171,134435000000.0,129262000000.0,3.6213014336757294,6.4,23.113,21927863.0,76.887,30.51211,North America
311,Canada,CAN,1993,13.6,15.456554670432698,6.8,168142004495.776,19936.3770646304,555152313774.126,77.6851219512195,145178000000.0,139035000000.0,4.64837108660193,6.1,22.848,22245552.0,77.152,30.450893,North America
312,Canada,CAN,1994,13.1,15.6965288016525,7.2,189509373169.303,19785.6790398347,555227006444.054,77.8619512195122,165376000000.0,155072000000.0,6.4356647042348,6.0,22.586,22536691.0,77.414,29.927301,North America
313,Canada,CAN,1995,12.6,15.92722736254,7.1,218085835033.518,20509.0030863168,581146895948.703,77.9775609756098,192197000000.0,168426000000.0,8.84037866114507,5.7,22.325,22800720.0,77.675,29.888117,North America
314,Canada,CAN,1996,12.0,16.158854572844998,7.3,233248258159.149,21129.4354271046,605998533186.652,78.2304878048781,201633000000.0,175158000000.0,11.8222655785259,5.6,22.049,23129543.0,77.951,30.879307,North America
315,Canada,CAN,1997,11.6,16.4937470987621,7.2,249008377870.865,21709.2963371821,630682507583.418,78.4804878048781,214422000000.0,200873000000.0,14.0458363687853,5.4,21.66,23491972.0,78.34,30.284904,North America
316,Canada,CAN,1998,11.4,16.743532741115903,7.2,253008426019.548,20875.2483089147,610100438153.016,78.6624390243902,214327000000.0,206066000000.0,17.7368955495919,5.4,21.276,23812357.0,78.724,29.307371,North America
317,Canada,CAN,1999,11.2,16.9008648095688,7.3,283124453119.742,22109.6039862186,651494918220.3679,78.8829268292683,238446000000.0,220183000000.0,22.7219698376468,5.3,20.897,24125782.0,79.103,29.588795,North America
318,Canada,CAN,2000,10.9,17.370451613112902,7.1,328371826813.009,24031.951201788703,719914483873.14,79.2365853658537,276635000000.0,244786000000.0,28.4290946227574,5.2,20.522,24455142.0,79.478,29.767817,North America
319,Canada,CAN,2001,10.6,16.9850295187875,7.1,309546100206.612,23573.7500651106,711907928719.0079,79.4878048780488,259858000000.0,227291000000.0,34.3662595813416,5.3,20.19,24806464.0,79.81,28.20141,North America
320,Canada,CAN,2002,10.7,16.5593778458006,7.1,303441024660.677,23995.0163265338,733283629643.79,79.590243902439,252394000000.0,227499000000.0,37.9494194844825,5.3,20.112,25054475.0,79.888,28.546556,North America
321,Canada,CAN,2003,10.5,17.4638617565349,7.2,328644636357.148,28026.006013044705,865726215116.6941,79.8390243902439,272739000000.0,245021000000.0,42.0712688116672,5.2,20.033,25330347.0,79.967,27.180014,North America
322,Canada,CAN,2004,10.65,17.2636102203469,7.25,381528823981.553,31830.011871330295,996274404304.381,80.14146341463409,316762000000.0,279931000000.0,47.0638664815028,5.2,19.955,25610398.0,80.045,26.827923,North America
323,Canada,CAN,2005,10.65,17.426080620203,7.1,430266545634.59296,36028.2324902754,1140194751609.18,80.2926829268293,360475248000.0,322411000000.0,52.75959278570871,5.3,19.878,25889021.0,80.122,28.265476,North America
324,Canada,CAN,2006,10.9,16.8936081893726,7.0,464727609308.886,40243.5522837141,1289801657263.75,80.64390243902442,388177873000.0,358999500000.0,57.4932053568209,5.2,19.787,26125779.0,80.213,27.616468,North America
325,Canada,CAN,2007,11.2,17.0518995298214,7.1,500337957359.65,44328.4753768925,1436348570896.56,80.36987804878049,420693307000.0,390188300000.0,61.47310755420071,5.1,19.604,26440579.0,80.396,27.694315,North America
326,Canada,CAN,2008,11.3,16.3661645948193,7.2,531714151827.554,46400.4418456756,1519136832239.93,80.5432195121951,456470923000.0,419010600000.0,66.2048772219801,5.0,19.422,26788779.0,80.578,28.590092,North America
327,Canada,CAN,2009,11.3,15.0890976604388,7.1,389895022307.76,40764.14134688991,1346655585688.04,80.71709756097559,316093637000.0,329907000000.0,70.54830531960509,5.0,19.242,27157761.0,80.758,29.20945,North America
328,Canada,CAN,2010,11.1,14.5890535391657,7.1,469046787031.644,47463.631192364905,1582706270627.06,80.89348780487809,387481217000.0,402690000000.0,75.6760779974588,4.9,19.063,27522849.0,80.937,27.789688,North America
329,Canada,CAN,2011,11.0,14.1358133791149,7.0,546709449216.776,52086.53352462701,1756099039919.15,81.0683170731707,451334623000.0,463640000000.0,77.8254930914797,4.7,18.885,27857146.0,81.115,28.62637,North America
330,Canada,CAN,2012,11.0,,7.1,553579334963.953,52733.47368901019,1800816705411.14,81.2380487804878,455591827421.784,474940000000.0,79.5683377491082,4.7,18.707,28252823.0,81.293,28.976913,North America
331,Canada,CAN,2013,10.9,,7.2,555263065264.6421,52305.2583938465,1812314251723.27,81.40112195121951,458317767389.505,474300000000.0,80.6100807396936,4.6,18.528,28644173.0,81.472,28.941828,North America
332,Canada,CAN,2014,,,,564422936006.8821,50235.3855086004,1757181369289.1,,474255641254.67896,474900000000.0,82.984440248557,4.4,18.35,29018752.0,81.65,28.14776,North America
333,Canada,CAN,2015,,,,,,,,,,,4.3,,,,28.764147,North America
1009,Mexico,MEX,1965,43.96,1.68627772365402,10.852,1667319975.155,489.202771811987,21224355352.9005,59.4337073170732,1145360000.0,1559760000.0,0.0,87.6,45.069,24511883.0,54.931,8.934723,North America
1010,Mexico,MEX,1966,43.862,1.75894377685108,10.65,1816951972.92531,528.9442771060479,23583937458.436,59.7932195121951,1198720000.0,1605200000.0,,86.0,44.239,25656171.0,55.761,9.63311,North America
1011,Mexico,MEX,1967,43.867,1.89969863304425,10.457,1824071972.81921,559.911919920292,26197582086.5376,60.151536585365896,1144880000.0,1748240000.0,,84.1,43.413,26838961.0,56.587,10.291331,North America
1012,Mexico,MEX,1968,43.944,1.9223142403873,10.263,2066335969.2092,600.561804197751,28943143839.9216,60.5230975609756,1253840000.0,1960160000.0,,82.0,42.589,28070309.0,57.411,10.842834,North America
1013,Mexico,MEX,1969,44.043,2.0285790288254,10.06,2451095963.47583,644.8579500822619,32021176321.3273,60.919365853658505,1429600000.0,2080400000.0,,79.8,41.771,29360883.0,58.229,10.4753,North America
1014,Mexico,MEX,1970,44.075,2.1924532987875303,9.836,2754439958.95565,683.102206184862,34919152479.6641,61.35024390243901,1402000000.0,2460800000.0,0.0,77.5,40.979,30708543.0,59.021,10.981713,North America
1015,Mexico,MEX,1971,43.935,2.35182830190284,9.582,2995039955.37043,729.732129272449,38496279426.3608,61.819170731707295,1504160000.0,2407200000.0,,75.1,40.221,32113008.0,59.779,10.142725,North America
1016,Mexico,MEX,1972,43.555,2.38751037421058,9.3,3643199945.71209,814.311779701174,44365598338.9011,62.3176585365854,1694240000.0,2718470000.0,,72.7,39.468,33583229.0,60.532,9.780027,North America
1017,Mexico,MEX,1973,42.901,2.51893011305674,8.993,4650159930.70722,964.87535318316,54426829188.9771,62.8378292682927,2250170000.0,3813540000.0,,70.5,38.721,35102671.0,61.279,9.648298,North America
1018,Mexico,MEX,1974,41.978,2.62322657814933,8.667,6054239909.7848,1218.07310850021,70720228946.1866,63.3742682926829,2957690000.0,6056570000.0,,68.5,37.978,36649107.0,62.022,9.094654,North America
1019,Mexico,MEX,1975,40.82,2.70191887788093,8.329,6067119909.592879,1445.71241045779,86095933717.0707,63.92014634146339,2903840000.0,6580160000.0,0.0,66.6,37.241,38202909.0,62.759,7.7844524,North America
1020,Mexico,MEX,1976,39.499,2.94056450288867,7.989,7558155885.1105,1421.65110800311,86768024054.5771,64.4686097560976,3417490000.0,6028220000.0,0.0,64.7,36.509,39758119.0,63.491,8.30845,North America
1021,Mexico,MEX,1977,38.121,2.99742682726552,7.661,8442477605.5747,1271.8171180305,79597161635.2222,65.0128292682927,4167440000.0,5488980000.0,0.0,62.8,35.785,41314450.0,64.215,8.738277,North America
1022,Mexico,MEX,1978,36.782,3.3721646628256203,7.353,10732745433.0612,1552.6921351832502,99587533075.1567,65.5459268292683,6005070000.0,8108680000.0,0.0,60.7,35.066,42873072.0,64.934,6.597964,North America
1023,Mexico,MEX,1979,35.54,3.55856772667831,7.073,15056293605.7723,1987.6383240985,130466101361.505,66.0630243902439,8982020000.0,12085700000.0,0.0,58.5,34.354,44434814.0,65.646,6.7473717,North America
1024,Mexico,MEX,1980,34.439,3.87206064637142,6.824,20806478220.4295,2803.3188414344,187919473721.71103,66.5602195121951,18031000000.0,22144000000.0,0.0,56.1,33.661,45993475.0,66.339,5.803558,North America
1025,Mexico,MEX,1981,33.497,4.0102451361290194,6.608,26030531293.0229,3524.7415848007795,239968243010.597,67.0370487804878,23307000000.0,28462000000.0,0.0,53.7,33.13,47444761.0,66.87,7.5373626,North America
1026,Mexico,MEX,1982,32.684,4.201876426771,6.418,26633315107.4564,2394.56442167386,161459589918.833,67.4959268292683,24055000000.0,17742000000.0,0.0,51.4,32.604,48894447.0,67.396,6.8430967,North America
1027,Mexico,MEX,1983,31.973,3.75596870489253,6.248,28288293322.1439,2008.09565081832,139743613859.013,67.9407804878049,25953000000.0,12476000000.0,0.0,49.2,32.081,50350648.0,67.919,6.308686,North America
1028,Mexico,MEX,1984,31.356,3.66640869843469,6.096,30526866343.8181,2319.45795959172,165555708905.1,68.37202439024391,29101000000.0,16691000000.0,0.0,47.3,31.563,51821324.0,68.437,6.8312964,North America
1029,Mexico,MEX,1985,30.819,3.7311350699690897,5.959,28436327928.1477,2385.7577824395003,175476547733.546,68.7926097560976,26757000000.0,19116000000.0,0.0,45.5,31.05,53313962.0,68.95,7.82051,North America
1030,Mexico,MEX,1986,30.346,3.73145673783021,5.833,22445888630.1483,1639.74040986935,121920610524.225,69.2034390243902,21804000000.0,17573000000.0,0.0,43.8,30.541,54830546.0,69.459,6.596592,North America
1031,Mexico,MEX,1987,29.915,3.814730900858,5.717,27348986735.2641,1740.8690134888095,133462470191.345,69.6074146341464,27600000000.0,19697000000.0,0.0,42.1,30.037,56369936.0,69.963,6.1185946,North America
1032,Mexico,MEX,1988,29.504,3.7345593643192,5.607,36496760668.4775,2227.405172532,175898339973.064,70.0064878048781,30691000000.0,29402000000.0,0.0018152041792486,40.5,29.538,57936078.0,70.462,6.7846127,North America
1033,Mexico,MEX,1989,29.098,4.3131204832305805,5.502,42358818602.211,2657.6004279976,214674821108.474,70.4015853658537,35171000000.0,36400000000.0,0.0100798178081232,38.8,29.044,59533250.0,70.956,7.2933803,North America
1034,Mexico,MEX,1990,28.688,3.67122326888294,5.398,48866102543.7007,3068.70242424198,254083877278.002,70.79573170731709,40711000000.0,43548000000.0,0.0742660606542486,37.1,28.581,61141380.0,71.419,6.8308434,North America
1035,Mexico,MEX,1991,28.271,3.73651326096193,5.296,51459973288.9217,3600.04518532238,305845861480.117,71.1909756097561,42688000000.0,51724660000.0,0.1830672749081369,35.4,28.184,62729271.0,71.816,6.324605,North America
1036,Mexico,MEX,1992,27.853,3.6886850004101097,5.196,55406028608.0771,4080.45217517644,354014419457.095,71.5858292682927,46196000000.0,64213250000.0,0.348322481105733,33.7,27.791,64345471.0,72.209,7.251022,North America
1037,Mexico,MEX,1993,27.436,3.63580803994653,5.1,61187513905.643,5544.932462214821,492533708951.985,71.97782926829271,51886000000.0,67547442000.0,0.421293923943775,32.0,27.402,65982215.0,72.598,7.209392,North America
1038,Mexico,MEX,1994,27.016,3.75696323642026,5.008,70326133215.7689,5690.674713130589,514306980155.224,72.3638536585366,60882000000.0,81985701000.0,0.608553990916788,30.4,27.015,67630575.0,72.985,5.4481173,North America
1039,Mexico,MEX,1995,26.588,3.47667541847642,4.923,86544697538.7109,3640.833418872821,330503133084.308,72.73978048780491,79542000000.0,74427467000.0,0.7217673706024741,28.8,26.632,69279162.0,73.368,7.1109824,North America
1040,Mexico,MEX,1996,26.147,3.5503843818123,4.846,106220510221.956,4131.80570593217,383463819264.086,73.09890243902441,96000000000.0,91978866000.0,1.05132086754228,27.3,26.33,70857066.0,73.67,7.601215,North America
1041,Mexico,MEX,1997,25.69,3.66651974594036,4.779,121248422235.949,4907.33315168627,467765108342.47,73.4371463414634,110431000000.0,113120500000.0,1.75895661731274,25.8,26.071,72395583.0,73.929,6.423585,North America
1042,Mexico,MEX,1998,25.219,3.7544384677904494,4.722,129262258255.264,5038.62977470959,488743895798.866,73.7514146341464,117460000000.0,129072258000.0,3.32688984273134,24.3,25.814,73913217.0,74.186,5.862017,North America
1043,Mexico,MEX,1999,24.736,3.77822065070437,4.677,147656128263.27,5722.1221385730505,566629456906.643,74.039243902439,136391000000.0,146083964000.0,7.55656591659192,22.9,25.559,75383847.0,74.441,7.305536,North America
1044,Mexico,MEX,2000,24.245,3.7205882990905694,4.643,179640159127.85898,6649.71653421574,668631044540.718,74.2997317073171,166367000000.0,179464223000.0,13.5528941437453,21.6,25.278,76820635.0,74.722,7.1508975,North America
1045,Mexico,MEX,2001,23.75,3.79545237540952,4.618,171349823264.414,6952.28903930479,710857231121.955,74.53348780487809,158547000000.0,173039434000.0,20.6546273069979,20.4,24.955,78226580.0,75.045,6.3393073,North America
1046,Mexico,MEX,2002,23.259,3.711551503809541,4.601,173988745454.255,7023.78727594692,728863238565.313,74.7447073170732,160682000000.0,173086789000.0,24.29476814893,19.3,24.635,79569084.0,75.365,5.4490385,North America
1047,Mexico,MEX,2003,22.777,3.7975916623632697,4.59,177580295076.48102,6673.16697380407,700895151654.897,74.937512195122,165396000000.0,175038844000.0,27.8537176060571,18.2,24.318,80895293.0,75.682,4.6524553,North America
1048,Mexico,MEX,2004,22.312,3.80358132459011,4.585,202069577352.472,7115.12176872717,759734319166.891,75.11548780487809,187980442000.0,202259752000.0,35.153218252986896,17.4,24.003,82272697.0,75.997,5.303242,North America
1049,Mexico,MEX,2005,21.869,3.9676193457395,4.584,230168570832.125,7893.968233756529,850653641055.68,75.28209756097559,214207000000.0,228240226000.0,42.5611567174915,16.7,23.692,83746432.0,76.308,5.473337,North America
1050,Mexico,MEX,2006,21.454,3.99784272008753,4.59,266428155277.452,8666.33535331064,944353233356.577,75.4387804878049,249960546000.0,263476034000.0,49.408753526036,16.2,23.383,85338204.0,76.617,5.5860863,North America
1051,Mexico,MEX,2007,21.065,4.0557620373611005,4.603,289465051060.55896,9219.81778285286,1019435607236.32,75.5879268292683,271821215000.0,290246038000.0,58.6272950897596,15.8,23.077,87030201.0,76.923,5.209547,North America
1052,Mexico,MEX,2008,20.702,4.1269881079111705,4.622,307235744449.536,9578.57069961196,1081448255119.19,75.7324634146342,291264809000.0,318303730000.0,65.4994811210096,15.4,22.773,88790060.0,77.227,6.696116,North America
1053,Mexico,MEX,2009,20.36,3.85714959914776,4.647,244145871757.872,7647.684747283391,878415113183.1129,75.8774146341463,229712337000.0,241515029000.0,71.4581751168363,15.0,22.473,90563640.0,77.527,4.9565783,North America
1054,Mexico,MEX,2010,20.036,3.7520908163819504,4.675,313989466603.356,8851.35051405824,1037742032526.12,76.02678048780491,298305075000.0,310205064000.0,77.5182632596037,14.4,22.175,92314102.0,77.825,6.283124,North America
1055,Mexico,MEX,2011,19.723,3.87610761080744,4.705,366163970845.106,9715.11259636147,1148338445823.57,76.18565853658541,349569049000.0,361067849000.0,79.2411829391876,13.8,21.882,94026942.0,78.118,5.886854,North America
1056,Mexico,MEX,2012,19.414,,4.735,387364501082.046,9703.37101717816,1158670502372.91,76.35409756097559,370642552000.0,380477174000.0,83.3507082650968,13.1,21.593,95712180.0,78.407,5.4620795,North America
1057,Mexico,MEX,2013,19.104,,4.763,401003516911.995,10172.7225491296,1217352554102.72,76.5326585365854,379960808000.0,390965411000.0,84.81947942507041,12.5,21.309,97372329.0,78.691,5.06007,North America
1058,Mexico,MEX,2014,,,,419381937182.622,10325.6460658759,1259019602256.91,,397535446000.0,411581243000.0,82.54324956745491,11.9,21.029,99018446.0,78.971,6.727102,North America
1059,Mexico,MEX,2015,,,,,,,,,,,11.3,,,,6.0522633,North America
1232,Trinidad and Tobago,TTO,1965,31.862,5.694904424392741,7.727,475473804.97780704,807.275110173292,680339956.748394,64.65175609756099,402791000.0,471449000.0,0.0,48.8,85.653,130905.0,14.347,0.0,North America
1233,Trinidad and Tobago,TTO,1966,30.376,4.40884137658142,7.591,301465908.983598,786.7575542505409,655314961.311112,64.7701707317073,428807000.0,453657000.0,,47.7,86.199,126956.0,13.801,0.0,North America
1234,Trinidad and Tobago,TTO,1967,29.043,5.009898284729321,7.497,317012820.639441,822.9470118080291,693343285.213413,64.84792682926829,439080000.0,416642000.0,,46.7,86.727,122897.0,13.273,0.0,North America
1235,Trinidad and Tobago,TTO,1968,27.973,4.3383591027477095,7.442,324350000.0,814.737145531882,690550000.0,64.918,471650000.0,420050000.0,,45.7,87.239,118864.0,12.761,0.0,North America
1236,Trinidad and Tobago,TTO,1969,27.215,4.164175141761009,7.419,338450000.0,830.84003130578,707550000.0,64.9998780487805,473850000.0,482700000.0,,44.8,87.732,115055.0,12.268,0.0,North America
1237,Trinidad and Tobago,TTO,1970,26.774,9.512532822548929,7.422,351500000.0,868.766886963581,756750000.0,65.1106341463415,481550000.0,543500000.0,0.0,43.9,88.124,112346.0,11.876,0.0,North America
1238,Trinidad and Tobago,TTO,1971,26.607,8.47383423048128,7.438,383365069.08462405,937.680012343098,829822579.865118,65.26039024390239,526576000.0,666496000.0,,43.1,88.226,112602.0,11.774,0.24740219,North America
1239,Trinidad and Tobago,TTO,1972,26.611,8.50940291635957,7.46,428984837.535092,1118.34968121393,1012606165.2809,65.4428048780488,557529000.0,765887000.0,,42.2,88.328,113072.0,11.672,0.17949839,North America
1240,Trinidad and Tobago,TTO,1973,26.695,9.565009556337609,7.478,577831979.097944,1331.9703397022502,1216810739.4837,65.6469512195122,699021000.0,796759000.0,,41.3,88.429,113696.0,11.571,0.14994937,North America
1241,Trinidad and Tobago,TTO,1974,26.821,10.0809656868448,7.49,1158029078.72522,2048.03963892685,1756695507.58482,65.87134146341461,2036140000.0,1845880000.0,,40.4,88.529,114372.0,11.471,0.13420564,North America
1242,Trinidad and Tobago,TTO,1975,26.988,9.51293293932596,7.494,1294266726.9837,2414.92725514143,2359249607.47626,66.1049024390244,1771090000.0,1469090000.0,0.0,39.5,88.628,115026.0,11.372,0.15323229,North America
1243,Trinidad and Tobago,TTO,1976,27.221,15.5274249138356,7.496,1396138342.59451,2437.87704978137,2391831706.2736897,66.3374878048781,2214070000.0,2009600000.0,0.0,38.5,88.726,115632.0,11.274,0.11258216,North America
1244,Trinidad and Tobago,TTO,1977,27.535,15.5566512175441,7.503,1555249979.86659,3018.6539181243897,2945291632.96463,66.556,2179790000.0,1818830000.0,0.0,37.4,88.824,116203.0,11.176,0.13099113,North America
1245,Trinidad and Tobago,TTO,1978,27.914,14.541247631886302,7.519,1569083229.3169,3379.47339106196,3484458111.54008,66.7518536585366,2039630000.0,1967080000.0,0.0,36.3,88.921,116785.0,11.079,0.16403463,North America
1246,Trinidad and Tobago,TTO,1979,28.306,15.6427260032978,7.543,2074499959.23345,4304.54615288305,4347791618.90095,66.9210487804878,2610420000.0,2104580000.0,0.0,35.3,89.017,117430.0,10.983,0.18565418,North America
1247,Trinidad and Tobago,TTO,1980,28.625,15.606512621302,7.572,3138749875.27729,5745.680567676271,5920749848.06388,67.0626829268293,4077000000.0,3178000000.0,0.0,34.3,89.137,117897.0,10.863,0.17309026,North America
1248,Trinidad and Tobago,TTO,1981,28.774,15.6549645280719,7.6,3143749875.07861,6341.66881816435,6648666194.13908,67.1798780487805,3761000000.0,3125000000.0,0.0,33.3,89.401,116861.0,10.599,0.11979267,North America
1249,Trinidad and Tobago,TTO,1982,28.689,16.4434325947475,7.623,2789166555.83515,7264.27244375437,7925707643.39402,67.2812682926829,3072000000.0,3698000000.0,0.0,32.3,89.659,115882.0,10.341,0.09663005,North America
1250,Trinidad and Tobago,TTO,1983,28.334,14.3179666155253,7.637,2345833240.1183,6818.24342150583,7676999361.610129,67.3759512195122,2353000000.0,2582000000.0,0.0,31.4,89.913,114858.0,10.087,0.08803455,North America
1251,Trinidad and Tobago,TTO,1984,27.701,15.1731234982059,7.641,2439583236.39301,6712.01549976556,7437416662.79695,67.4664146341463,2173000000.0,1919000000.0,0.0,30.5,90.161,113709.0,9.839,0.07256678,North America
1252,Trinidad and Tobago,TTO,1985,26.805,17.7253391520452,7.635,2405714238.89249,6299.169658257149,7025551006.12065,67.5566829268293,2139000000.0,1533000000.0,0.0,29.8,90.403,112375.0,9.597,0.091819726,North America
1253,Trinidad and Tobago,TTO,1986,25.691,14.682828386905,7.62,1650000043.71007,4049.1807135777294,4541111314.74281,67.649243902439,1386000000.0,1350000000.0,0.0,29.0,90.639,110839.0,9.361,0.13506165,North America
1254,Trinidad and Tobago,TTO,1987,24.449,14.6588819177356,7.601,1623611154.12212,4014.06065952738,4519083341.93705,67.7429268292683,1462000000.0,1219000000.0,0.0,28.4,90.871,109114.0,9.129,0.17057733,North America
1255,Trinidad and Tobago,TTO,1988,23.167,13.1689274539585,7.583,1740747967.4796698,3732.21669123795,4198506562.6016297,67.8371219512195,1412000000.0,1127000000.0,0.0,27.8,91.098,107259.0,8.902,0.1351906,North America
1256,Trinidad and Tobago,TTO,1989,21.905,13.300759295499,7.568,1831529411.7647104,3562.1042937723,3947435200.0,67.9311951219512,1578000000.0,1222000000.0,0.0,27.3,91.319,105355.0,8.681,0.13232675,North America
