,Entity,CountryCode,Year,"Birth rate, crude (per 1,000 people)",CO2 emissions (metric tons per capita),"Death rate, crude (per 1,000 people)",Exports of goods and services (current US$),GDP per capita (current US$),GNI (current US$),"Life expectancy at birth, total (years)",Merchandise exports (current US$),Merchandise imports (current US$),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)",Rural population (% of total population),Urban population,Urban population (% of total),Renewables (% equivalent primary energy),Continent
128,Austria,AUT,1976,11.6,7.7212500123917405,12.6,12352078468.9729,5664.70742187183,42926679143.9748,71.5658536585366,8506470000.0,11522800000.0,0.0,18.1,34.649,4944146.0,65.351,20.90532,Europe
129,Austria,AUT,1977,11.3,7.42806328393075,12.2,14409079260.6777,6794.22094540602,51463353925.5682,71.9146341463415,9807940000.0,14244700000.0,0.0,16.6,34.639,4946802.0,65.361,25.271305,Europe
130,Austria,AUT,1978,11.3,7.60137180396718,12.5,18066572822.894,8185.701971226121,61916543921.1599,72.0121951219512,12175000000.0,16018500000.0,0.0,15.5,34.629,4943554.0,65.371,24.244625,Europe
131,Austria,AUT,1979,11.4,8.158846402209441,12.2,22832410396.2944,9770.17215002269,73803266598.0443,72.3121951219512,15480500000.0,20252400000.0,0.0,14.6,34.619,4935890.0,65.381,25.784454,Europe
132,Austria,AUT,1980,12.0,6.92847899968117,12.2,26006990002.1272,10843.3617230332,81849439161.8804,72.4634146341463,17489000000.0,24444000000.0,0.0,13.9,34.609,4936650.0,65.391,26.826015,Europe
133,Austria,AUT,1981,12.4,7.416160613895889,12.2,23441765249.6976,9362.63998455272,70696364610.3335,72.8121951219512,15841000000.0,21043000000.0,0.0,13.2,34.595,4950315.0,65.405,29.280653,Europe
134,Austria,AUT,1982,12.5,7.11212494091738,12.1,22623842784.5446,9387.67772757838,71040047430.83,72.9609756097561,15642000000.0,19502000000.0,0.0,12.6,34.554,4956972.0,65.446,30.31977,Europe
135,Austria,AUT,1983,11.9,6.874373273419019,12.3,21981186839.283,9514.43183442173,72039735943.006,73.0121951219512,15427000000.0,19423000000.0,0.0,12.0,34.514,4951992.0,65.486,30.117788,Europe
136,Austria,AUT,1984,11.8,7.21427866724751,11.7,22265892373.2893,8969.40561792029,67842928890.7228,73.6121951219512,15739000000.0,19629000000.0,0.0,11.3,34.474,4954705.0,65.526,26.689833,Europe
137,Austria,AUT,1985,11.6,7.23076635313884,11.8,24230778531.5243,9150.00121050104,69257523476.9886,73.81463414634149,17239000000.0,20986000000.0,0.1288561305858279,10.7,34.434,4960058.0,65.566,29.769283,Europe
138,Austria,AUT,1986,11.5,7.144304851624759,11.5,31689309598.9184,13051.5556145522,98557454078.4137,74.3170731707317,22508000000.0,26863000000.0,0.251891560050505,10.0,34.394,4966239.0,65.606,30.177656,Europe
139,Austria,AUT,1987,11.4,7.62341981462749,11.2,38996595559.4253,16353.279426423402,123589057575.098,74.7682926829268,27168000000.0,32724000000.0,0.34535874875905,9.4,34.354,4972413.0,65.646,32.19381,Europe
140,Austria,AUT,1988,11.6,7.03203069825559,11.0,44096573609.718,17536.2720859964,133222469073.888,75.21707317073171,31027000000.0,36223000000.0,0.4851595397136949,8.9,34.314,4982491.0,65.686,32.733265,Europe
141,Austria,AUT,1989,11.6,7.10244899742991,10.9,46607267810.7124,17426.8635399064,133122844305.772,75.2658536585366,31906000000.0,38980000000.0,0.664667026338091,8.4,34.275,5007960.0,65.725,32.408577,Europe
142,Austria,AUT,1990,11.8,7.518022232786519,10.8,59423125378.1919,21628.760231013,166613563717.778,75.56829268292691,41265000000.0,49146000000.0,0.960860370161621,8.0,34.235,5049338.0,65.765,28.908686,Europe
143,Austria,AUT,1991,12.2,7.94835194975661,10.8,60116254331.1727,22356.923917186003,173034140011.785,75.6170731707317,41111000000.0,50815000000.0,1.49359918420353,7.6,34.2,5102718.0,65.8,27.587187,Europe
144,Austria,AUT,1992,12.2,7.22997792674106,10.6,64678674931.1295,24820.2278258852,194851667292.762,75.8170731707317,44537000000.0,54112000000.0,2.21173070271278,7.1,34.2,5159187.0,65.8,31.037273,Europe
145,Austria,AUT,1993,12.0,7.227191927578731,10.4,59900881225.6004,24023.515467019,190215117946.29105,76.0682926829268,40685000000.0,49126000000.0,2.80549888400697,6.7,34.2,5201907.0,65.8,32.088085,Europe
146,Austria,AUT,1994,11.6,7.1943474126770806,10.2,65453950006.0234,25584.9178245938,203111089266.353,76.41951219512201,45002000000.0,55233000000.0,3.5045491907825697,6.2,34.2,5221966.0,65.8,31.2963,Europe
147,Austria,AUT,1995,11.2,7.52705240053254,10.2,80827705745.8714,30252.794692404103,239240753377.917,76.6682926829268,57738000000.0,66237000000.0,4.80296973015158,5.7,34.2,5229967.0,65.8,31.51592,Europe
148,Austria,AUT,1996,11.2,7.943997858026941,10.2,81256732518.8459,29742.4288063177,236696126852.09305,76.87073170731709,58222000000.0,68505000000.0,7.47511812763715,5.3,34.2,5237033.0,65.8,28.951206,Europe
149,Austria,AUT,1997,10.5,7.8696507711243,10.0,78792186266.7719,26646.8839392444,211567933250.648,77.319512195122,59784000000.0,65739000000.0,14.470701975662,5.0,34.2,5242971.0,65.8,29.963467,Europe
150,Austria,AUT,1998,10.2,7.98789989305221,9.8,83704902178.7461,27289.6307093023,216454201867.49695,77.67073170731709,64085074000.0,69504329000.0,28.628860023490898,4.8,34.2,5248727.0,65.8,30.441696,Europe
151,Austria,AUT,1999,9.8,7.74709521285674,9.8,85477892606.009,27116.6760790806,214751544854.038,77.87560975609759,66060874491.0,71320782333.0,53.07787627704489,4.7,34.2,5258949.0,65.8,32.258,Europe
152,Austria,AUT,2000,9.8,7.762359194194991,9.6,85305371291.6897,24517.267446014703,194424083287.267,78.12682926829271,67710474985.0,72394154148.0,76.2693288573366,4.6,34.2,5271610.0,65.8,32.954258,Europe
153,Austria,AUT,2001,9.4,8.18000289220997,9.3,88024161073.8255,24489.7355313151,194348635346.756,78.57560975609759,70751092881.0,74632731165.0,81.26031127631241,4.5,34.199,5291909.0,65.801,30.816513,Europe
154,Austria,AUT,2002,9.7,8.28731890060786,9.4,96495416901.9386,26351.3756769542,211937888198.758,78.6780487804878,78672975979.0,78299111942.0,83.244725156467,4.4,34.194,5318413.0,65.806,30.325117,Europe
155,Austria,AUT,2003,9.5,8.874662112784911,9.5,116230519187.359,32102.9305523558,260222121896.163,78.63170731707321,97146128559.0,99531532284.0,89.3356956406293,4.3,34.188,5344871.0,65.812,25.140518,Europe
156,Austria,AUT,2004,9.7,8.84400436810432,9.1,140681934442.513,36693.4026205182,299408492674.447,79.1804878048781,118375557452.0,119905323989.0,97.54481697348172,4.1,34.182,5378625.0,65.818,27.633785,Europe
157,Austria,AUT,2005,9.5,9.02774620133695,9.1,153016254197.239,38242.04251746991,313659743812.959,79.3317073170732,125182143933.175,127327125119.852,105.175585572507,4.0,34.176,5415886.0,65.824,27.94786,Europe
158,Austria,AUT,2006,9.4,8.733506630654299,9.0,169934888972.525,40430.993614499,335217287667.796,79.88048780487809,136751328373.461,137211935481.216,112.124675003349,4.0,34.171,5443164.0,65.829,28.59121,Europe
159,Austria,AUT,2007,9.2,8.405092793226,9.0,202833561456.337,46586.65025292349,385698056392.007,80.1804878048781,163620421407.545,163037309112.38,119.256982795929,3.8,34.165,5461334.0,65.835,30.98061,Europe
160,Austria,AUT,2008,9.3,8.26204603114632,9.0,227296601728.43103,51386.3766511975,430729456569.503,80.4317073170732,181288995152.22305,184293265471.038,129.65515158061,3.8,34.159,5478956.0,65.841,31.345478,Europe
161,Austria,AUT,2009,9.2,7.6088512934235,9.3,178503375937.76,47654.1872090808,397493748263.406,80.3317073170732,136988529421.247,143063440590.844,136.579009953879,3.7,34.153,5493828.0,65.847,34.322514,Europe
162,Austria,AUT,2010,9.4,8.127692862858229,9.2,199033973509.934,46659.840818134406,393513509933.775,80.58048780487809,152559591130.979,159009055433.475,145.692819882684,3.6,34.148,5507469.0,65.852,31.605642,Europe
163,Austria,AUT,2011,9.3,7.769983422793371,9.1,230258020572.69897,51123.561329166296,430464136780.651,80.9829268292683,177427660800.0,191417539200.0,154.426038997307,3.4,34.142,5526568.0,65.858,30.720795,Europe
164,Austria,AUT,2012,9.4,,9.4,219195930289.429,48324.2540367606,407786469558.349,80.9365853658537,166611065280.0,178513067040.0,160.539738665691,3.3,34.136,5552329.0,65.864,35.929344,Europe
165,Austria,AUT,2013,9.4,,9.4,228207746971.15,50557.8038059874,429935009496.656,80.890243902439,175155937260.0,183277401570.0,156.230411605688,3.2,34.116,5586551.0,65.884,35.266674,Europe
166,Austria,AUT,2014,,,,232634893945.876,51190.8082481007,434109402815.396,,177250064200.0,181645805000.0,151.911251474679,3.0,34.081,5625852.0,65.919,36.640297,Europe
167,Austria,AUT,2015,,,,,,,,,,,2.9,,,,34.964077,Europe
193,Belarus,BLR,1985,17.05,,10.1,,,,70.9926829268293,,,0.0,16.0,38.167,6167842.0,61.833,0.0144934775,Europe
194,Belarus,BLR,1986,17.1,,9.7,,,,71.549512195122,,,0.0,15.4,37.143,6312729.0,62.857,0.012695332,Europe
195,Belarus,BLR,1987,16.1,,9.9,,,,70.990243902439,,,0.0,14.8,36.13,6457896.0,63.87,0.012513182,Europe
196,Belarus,BLR,1988,16.1,,10.1,,,,71.34146341463409,,,0.0,14.2,35.128,6578021.0,64.872,0.012336069,Europe
197,Belarus,BLR,1989,15.0,,10.1,,,,71.5878048780488,,,0.0,13.8,34.415,6669994.0,65.585,0.012754959,Europe
198,Belarus,BLR,1990,13.9,,10.7,7982794902.22879,1704.7403040647698,17361174903.194,70.83658536585371,,,0.0,13.5,34.019,6722804.0,65.981,0.012691677,Europe
199,Belarus,BLR,1991,12.9,,11.2,6564980632.16565,1747.43867127761,17813389815.004,70.37804878048779,,,0.0,13.5,33.626,6766166.0,66.374,0.011448725,Europe
200,Belarus,BLR,1992,12.4,8.56375156617071,11.3,10091786919.631,1666.2275129415698,17022180272.211,70.0219512195122,,,0.0,13.6,33.234,6820815.0,66.766,0.012468852,Europe
201,Belarus,BLR,1993,11.3,7.27132542240453,12.4,11011540904.7374,1590.0354090293802,16287973100.4622,68.9707317073171,,,0.0031621028608637,13.8,32.845,6876000.0,67.155,0.0166659,Europe
202,Belarus,BLR,1994,10.7,6.445128092304679,12.6,10641739459.1699,1460.01754360249,14902799418.4226,68.7682926829268,2510000000.0,3066000000.0,0.0168694193436269,14.1,32.459,6907418.0,67.541,0.019936154,Europe
203,Belarus,BLR,1995,9.9,6.0936805964292695,13.1,6939556354.52256,1370.67270975184,13921637603.2103,68.4609756097561,4803000000.0,5564000000.0,0.0578757149201473,14.4,32.074,6924376.0,67.926,0.023589265,Europe
204,Belarus,BLR,1996,9.3,5.92097785433071,13.0,6839800000.0,1452.44700181708,14726061538.4615,68.6121951219512,5652000000.0,6939000000.0,0.0644725646000722,14.4,31.692,6940093.0,68.308,0.018399425,Europe
205,Belarus,BLR,1997,8.8,5.883075714144511,13.4,8457248497.9202,1396.5021663727402,14043812417.193,68.4609756097561,7301000000.0,8689000000.0,0.0806971474689731,14.2,31.313,6949064.0,68.687,0.023874052,Europe
206,Belarus,BLR,1998,9.1,5.7202869202502695,13.6,8988772545.95907,1511.77026798131,15129114828.3039,68.4073170731707,7070000000.0,8549000000.0,0.120576082863495,13.6,30.936,6954054.0,69.064,0.032551832,Europe
207,Belarus,BLR,1999,9.1,5.56243886397608,14.1,7186390822.11837,1209.61488077994,12096485328.6267,67.9073170731707,5909000000.0,6674000000.0,0.233757109651188,12.6,30.518,6972519.0,69.482,0.02270776,Europe
208,Belarus,BLR,2000,9.4,5.34418060969515,13.5,8815282986.86291,1273.0491239486998,12690156485.1068,68.9121951219512,7326000000.0,8646000000.0,0.494446704189567,11.4,30.027,7000799.0,69.973,0.031301863,Europe
209,Belarus,BLR,2001,9.2,5.29772169621273,14.1,8246546762.58993,1244.4419967652,12304020143.8849,68.5073170731707,7451000000.0,8286000000.0,1.39442124648431,10.3,29.542,6995070.0,70.458,0.035543464,Europe
210,Belarus,BLR,2002,9.0,5.31073786112519,14.9,9286388481.43158,1479.46532113219,14566325392.9691,68.0560975609756,8020900000.0,9092300000.0,4.69538507881869,9.3,29.061,6998132.0,70.939,0.032997068,Europe
211,Belarus,BLR,2003,9.0,5.483469429417171,14.6,11614408822.6275,1819.4790277163,17850536034.5366,68.5536585365854,9945600000.0,11558000000.0,11.4266896604096,8.6,28.585,6996528.0,71.415,0.031896286,Europe
212,Belarus,BLR,2004,9.1,5.96481079136691,14.4,15709975382.57,2378.37489391196,23167087717.7633,68.95609756097559,13773700000.0,16490800000.0,23.0379534302038,7.9,28.113,6994605.0,71.887,0.034380138,Europe
213,Belarus,BLR,2005,9.4,6.11242564420987,14.7,18064972931.8142,3126.3677777946195,30265574653.4065,68.8512195121951,15979000000.0,16708000000.0,42.4171889618255,7.4,27.646,6991567.0,72.354,0.037284452,Europe
214,Belarus,BLR,2006,10.1,6.437868284048309,14.4,22199755083.1073,3848.5862030089097,36847066644.1228,69.4048780487805,19734000000.0,22351000000.0,61.9519500259814,6.8,27.184,6993249.0,72.816,0.03601279,Europe
215,Belarus,BLR,2007,10.8,6.3056289748954,13.9,27592422885.9683,4735.95688918873,44864765651.8404,70.2034146341464,24275300000.0,28693100000.0,72.6106707640228,6.2,26.727,7004899.0,73.273,0.049696002,Europe
216,Belarus,BLR,2008,11.3,6.59274874055416,14.1,37021013177.5571,6376.173114912839,59964309076.3774,70.45609756097559,32570800000.0,39381300000.0,85.0582803053349,5.6,26.274,7024613.0,73.726,0.07290584,Europe
217,Belarus,BLR,2009,11.5,6.341938992321451,14.2,24865011328.8373,5176.044701382029,48094963740.7032,70.4073170731707,21304200000.0,28569000000.0,101.6840081946,5.1,25.828,7051532.0,74.172,0.1132527,Europe
218,Belarus,BLR,2010,11.4,6.55654963119073,14.4,29401680706.1249,5818.8548592158,54058304319.9452,70.4048780487805,25283500000.0,34884400000.0,108.869705944641,4.7,25.385,7080964.0,74.615,0.1292485,Europe
219,Belarus,BLR,2011,11.5,6.68251039797319,14.3,48462044428.4808,6305.773662476529,59052091337.064,70.5536585365854,41418700000.0,45770800000.0,113.16886253701,4.3,24.954,7109108.0,75.046,0.14303419,Europe
220,Belarus,BLR,2012,12.2,,13.4,51745323557.5634,6721.834907739681,62145066589.0934,71.9658536585366,46059900000.0,46404400000.0,113.517925439791,4.0,24.533,7142197.0,75.467,0.15896934,Europe
221,Belarus,BLR,2013,12.5,,13.2,44057915198.1365,7722.123350604359,70445394326.216,72.4707317073171,37203100000.0,43022700000.0,118.786176033844,3.8,24.123,7182517.0,75.877,0.22412229,Europe
222,Belarus,BLR,2014,,,,43555226485.65,8040.047556971329,73740350364.5185,,36287800000.0,40787600000.0,122.501138584571,3.5,23.723,7223432.0,76.277,0.20674793,Europe
223,Belarus,BLR,2015,,,,,,,,,,,3.4,,,,0.27272683,Europe
229,Belgium,BEL,1965,16.4,11.141655554871098,12.2,7293106123.9048,1835.59476553194,17501627559.3633,70.6253658536586,6394000000.0,6502000000.0,0.0,24.1,6.863,8814176.0,93.137,0.19477375,Europe
230,Belgium,BEL,1966,15.9,11.0420194279754,12.1,8144551113.872829,1957.62608042762,18795959368.4511,70.70634146341459,6832000000.0,7182000000.0,,23.3,6.71599999999999,8887919.0,93.284,0.2222244,Europe
231,Belgium,BEL,1967,15.3,11.2172567535028,12.0,8533948955.237309,2086.63600544654,20151866620.6696,71.0129268292683,7082000000.0,7286000000.0,,22.5,6.572,8951328.0,93.428,0.16850357,Europe
232,Belgium,BEL,1968,14.8,12.325687126277002,12.7,9590908967.71589,2222.3615105191298,21553812529.3565,70.6931707317073,8172000000.0,8396000000.0,,21.9,6.431,9000174.0,93.569,0.15502341,Europe
233,Belgium,BEL,1969,14.7,12.8154496066362,12.5,11570905791.1245,2458.0818200377303,23898239777.8942,70.7648780487805,10090000000.0,10022000000.0,,21.3,6.29300000000001,9039007.0,93.707,0.13315211,Europe
234,Belgium,BEL,1970,14.7,13.0101788101329,12.3,11944512545.3812,2780.69881043476,27219677611.9403,70.9719512195122,11600000000.0,11412000000.0,0.0,20.6,6.157,9061057.0,93.843,0.13480939,Europe
235,Belgium,BEL,1971,14.6,12.5634251757595,12.4,12985219225.3926,3099.43309073795,30355090617.5479,71.0604878048781,12726000000.0,12900000000.0,,19.7,6.024,9090451.0,93.976,0.07485565,Europe
236,Belgium,BEL,1972,14.0,13.4726952569298,12.1,16338963248.0982,3852.14536284889,37886316561.2684,71.4051219512195,16152000000.0,15490000000.0,,18.7,5.89400000000001,9138742.0,94.106,0.094584495,Europe
237,Belgium,BEL,1973,13.3,14.2554864028118,12.1,22814618712.4819,4927.20058753027,48531707306.9758,71.63536585365858,22455000000.0,22075000000.0,,17.7,5.767,9179915.0,94.233,0.15358603,Europe
238,Belgium,BEL,1974,12.7,13.8369655455829,11.9,29485716238.6081,5764.49533027282,56951789975.145,71.9858536585366,28334000000.0,29880000000.0,,16.7,5.642,9221059.0,94.358,0.19144315,Europe
239,Belgium,BEL,1975,12.2,12.4583038966604,12.2,30002097729.5163,6737.254618695611,66746962487.6604,71.97121951219509,28804000000.0,30781000000.0,0.0,15.8,5.52,9259701.0,94.48,0.15560853,Europe
240,Belgium,BEL,1976,12.3,13.2416797859736,12.1,34351751515.1515,7281.824621241509,72292254545.4545,72.119756097561,32889000000.0,35545000000.0,0.0,14.9,5.400000000000009,9288043.0,94.6,0.09175518,Europe
241,Belgium,BEL,1977,12.4,12.8754387174913,11.5,39153045694.9916,8472.06247123473,83983535959.4823,72.77390243902441,37538000000.0,40406000000.0,0.0,14.1,5.194,9319769.0,94.806,0.26350045,Europe
242,Belgium,BEL,1978,12.5,13.807057935873802,11.7,46094362495.1966,10344.8569090958,102525886512.105,72.6980487804878,44947000000.0,48609000000.0,0.0,13.5,4.995,9348049.0,95.005,0.2591517,Europe
243,Belgium,BEL,1979,12.6,14.239233815260198,11.4,57769589295.5421,11873.8466230066,117242099201.981,73.1936585365854,56700000000.0,60913000000.0,0.0,12.8,4.804,9375266.0,95.196,0.28706482,Europe
244,Belgium,BEL,1980,12.6,13.7232962736892,11.5,63237282383.7771,12932.8728254257,127506464064.009,73.2070731707317,64540000000.0,71860000000.0,0.0,12.2,4.619,9403844.0,95.381,0.31437632,Europe
245,Belgium,BEL,1981,12.6,12.579555069681598,11.4,56330236527.5967,10679.6739869067,105373695349.848,73.6217073170732,55688000000.0,62426000000.0,0.0,11.7,4.465,9418778.0,95.535,0.3818605,Europe
246,Belgium,BEL,1982,12.2,11.9266847823165,11.4,53236239095.8856,9393.8855692748,92225024898.4637,73.8880487804878,52356000000.0,58227000000.0,0.0,11.2,4.363,9426273.0,95.637,0.2197636,Europe
247,Belgium,BEL,1983,11.9,10.3120794235109,11.6,52385311479.2899,8893.59453550579,87261657988.1657,73.86902439024391,51939000000.0,55313000000.0,0.0,10.7,4.26300000000001,9435379.0,95.737,0.21319488,Europe
248,Belgium,BEL,1984,11.7,10.6969663854393,11.2,53411942543.9821,8502.54662972082,83602904705.3896,74.4048780487805,51893000000.0,55459000000.0,0.0,10.2,4.16500000000001,9444896.0,95.835,0.21372305,Europe
249,Belgium,BEL,1985,11.6,10.5974402503959,11.3,53601834839.3233,8797.6679901166,86786182145.5262,74.520243902439,53739000000.0,56182000000.0,0.0,9.9,4.069999999999991,9457075.0,95.93,0.18697688,Europe
250,Belgium,BEL,1986,11.9,10.4315417139407,11.3,68397688549.7562,12235.1957023415,120841091836.735,74.7317073170732,68818000000.0,68603000000.0,0.0383485487275461,9.5,3.977,9469618.0,96.023,0.24818589,Europe
251,Belgium,BEL,1987,11.9,10.4471727823271,10.7,83035092166.3965,15216.8854016071,150882310642.896,75.3658536585366,83098000000.0,83233000000.0,0.0728399544949452,9.2,3.8850000000000096,9486775.0,96.115,0.30061388,Europe
252,Belgium,BEL,1988,12.1,10.135143850569,10.6,95924097750.96,16478.8471704714,163887256829.40198,75.5658536585366,92135000000.0,92436000000.0,0.1928538554611,8.9,3.7960000000000096,9525797.0,96.204,0.2812286,Europe
253,Belgium,BEL,1989,12.2,10.813514942144,10.8,103854400491.4,16613.532352038,165328344594.595,75.6326829268293,100012000000.0,98473000000.0,0.309387231212872,8.6,3.708,9569207.0,96.292,0.2577133,Europe
254,Belgium,BEL,1990,12.4,10.6396716729644,10.4,125863379526.799,20710.6639265195,206968019917.914,76.0519512195122,117703000000.0,119702000000.0,0.429735060518182,8.3,3.623,9606261.0,96.377,0.2747965,Europe
255,Belgium,BEL,1991,12.6,11.090999877455,10.4,126139536089.781,21154.3118295821,212993756645.00897,76.1921951219512,118199000000.0,120182000000.0,0.5136312561101091,8.0,3.539,9650427.0,96.461,0.25747994,Europe
256,Belgium,BEL,1992,12.4,11.146482514262098,10.4,137364179673.777,23497.749615111203,237492192597.24,76.35121951219509,123132000000.0,125047000000.0,0.6115458787270489,7.6,3.458,9697796.0,96.542,0.2941911,Europe
257,Belgium,BEL,1993,12.0,10.6750345456754,10.6,125439421525.187,22403.2380009978,229552985191.23105,76.3453658536585,127580000000.0,118021000000.0,0.6715879386686839,7.2,3.378,9743821.0,96.622,0.24665305,Europe
258,Belgium,BEL,1994,11.5,11.105109403759698,10.3,142339395948.879,24338.1606937986,252085787074.994,76.6917073170732,147107000000.0,133127000000.0,1.26432098635024,6.8,3.3,9781788.0,96.7,0.27591464,Europe
259,Belgium,BEL,1995,11.4,11.0811520506794,10.3,172256431308.155,28565.9461495142,295761631089.217,76.84073170731709,178265000000.0,164934000000.0,2.31509536490862,6.3,3.223,9810102.0,96.777,0.30511987,Europe
260,Belgium,BEL,1996,11.5,11.623834247497498,10.3,170061237785.016,27701.8519735545,287720912052.117,77.1873170731707,177337000000.0,167914000000.0,4.694050624697709,5.9,3.149,9836805.0,96.851,0.24272089,Europe
261,Belgium,BEL,1997,11.4,11.3288520215357,10.2,162817997293.64,25027.7778163399,260846752368.065,77.37073170731709,174531000000.0,161930000000.0,9.54827419637722,5.5,3.0759999999999903,9868070.0,96.924,0.25003463,Europe
262,Belgium,BEL,1998,11.2,11.6019145530416,10.3,165214492109.358,25541.7182931865,266762502778.395,77.4731707317073,181910000000.0,168995000000.0,17.179936096386,5.2,3.004,9896510.0,96.996,0.31667665,Europe
263,Belgium,BEL,1999,11.2,11.2537074805951,10.3,166265714894.52402,25444.1392583071,266098124866.823,77.619512195122,179151690370.0,164810043900.0,31.1117194725597,4.9,2.935,9926274.0,97.065,0.36021912,Europe
264,Belgium,BEL,2000,11.4,11.2078472381417,10.2,170952644186.475,23207.4059110078,243885756403.16895,77.7219512195122,188371239359.0,177511245106.0,54.8187737500949,4.8,2.872,9956834.0,97.128,0.43326905,Europe
265,Belgium,BEL,2001,11.2,11.113039429080802,10.1,168916331096.197,23121.566347019,242158478747.204,77.9731707317073,190348683525.0,178664006496.0,74.7225330132927,4.6,2.816,9996900.0,97.184,0.44920528,Europe
266,Belgium,BEL,2002,10.9,10.3649114928841,10.2,182016751364.577,25052.3302823,263164784490.871,78.07560975609759,216127439354.0,198311101422.0,78.3615561667706,4.4,2.761,10047497.0,97.239,0.47973493,Europe
267,Belgium,BEL,2003,11.0,11.041147410119,10.3,218823927765.237,30743.9569254283,324886568848.758,78.12926829268291,255616809993.0,234944815195.0,82.8682999335673,4.2,2.708,10095147.0,97.292,0.48671454,Europe
268,Belgium,BEL,2004,11.3,10.6426405295315,9.7,260992053637.944,35589.7129457001,375796001986.591,78.87804878048779,306866447930.0,285620592677.0,87.4602539589925,4.2,2.655,10144456.0,97.345,0.6062989,Europe
269,Belgium,BEL,2005,11.4,10.3350958432778,9.9,284796667081.209,36967.2829204297,391909588359.657,78.9804878048781,334400135139.383,318699889316.05,91.40294896879352,4.1,2.60299999999999,10205859.0,97.397,0.8666802,Europe
270,Belgium,BEL,2006,11.6,10.122879328871,9.6,310274745954.084,38852.361033993904,415372977041.776,79.380487804878,366744599603.075,351635052756.58,93.0074158476448,4.0,2.55200000000001,10278774.0,97.448,1.209545,Europe
271,Belgium,BEL,2007,11.7,9.71371759037052,9.5,365618669586.641,44403.831306110194,478011771147.002,79.78292682926829,430951920028.2029,411557967711.33,100.56248992092,3.9,2.503,10359739.0,97.497,1.415252,Europe
272,Belgium,BEL,2008,11.9,9.69959896257442,9.8,413323568185.14703,48424.5892730273,530784385528.05,79.6804878048781,471840252738.725,466307389646.159,105.283158005349,3.8,2.45399999999999,10447150.0,97.546,1.7643936,Europe
273,Belgium,BEL,2009,11.8,9.634775755423538,9.7,335841900527.924,44880.560151788704,485149902750.764,79.9829268292683,370124970315.536,353363978280.95294,108.403258530932,3.7,2.40600000000001,10536729.0,97.594,2.5214348,Europe
274,Belgium,BEL,2010,11.9,9.989975524419169,9.6,369687417218.54297,44282.5493214554,497886887417.219,80.2341463414634,407692343024.775,391177100759.568,111.08418862569,3.6,2.35899999999999,10662663.0,97.641,3.0995507,Europe
